"x1","submissionid","country","level1_name","level2_name","level3_name","level4_name","level4_id","lat","lon","ma_name","ma_area","ma_status","reserves","reserve_status","x2_affiliation","x3_community","x5_hh_status","x6_gender","x8_religion","x8_religion_other","x9_region_member","x9_region_name","x44_meeting_attendance","x45_leadership_position","x48_enforcement_participation","x53_encourage_regulations","x61g_fishing_change_behavior","x43_ma_benefits","x46_represent_interests","x52_ma_benefit_5yrs","x61a_current_regulations","x61f_rights_distribution_fair","x11a_income_farming","x11a_months_farming","x11b_income_harvesting","x11b_months_harvesting","x11c_income_fishing_artisanal","x11c_months_fishing_artisanal","x11d_income_fishing_industrial","x11d_months_fishing_industrial","x11e_income_buying_trading","x11e_months_buying_trading","x11f_income_processing","x11f_months_processing","x11g_income_aquaculture","x11g_months_aquaculture","x11h_income_extraction","x11h_months_extraction","x11i_income_tourism","x11i_months_tourism","x11j_income_other_wage","x11j_months_other_wage","x11k_income_other","x11k_months_other","x11k_other_source","x12a_fishing_men","x12b_fishing_women","x12c_fishing_children","x19_current_fish_catch","x22_catch_5yrs","x23_job_secure","x26_fishing_income_save","x28_buyer_loans","x29_family_income","x30_trust_community","x30_trust_community_neighbors","x30_trust_fishers_community","x30_trust_fishers_other","x30_trust_local_decision","x30_trust_ngo","x30_trust_regional_decision","x30_trust_religious_leaders","x30_trust_village_alert","x31_my_community_ability","x38_reserve_fishing_allowed","x39_ma_boundaries_aware","x40_reserve_boundaries_aware","x49_enforcement_responsible","x50_ma_punishment","x51a_fishers_gear_not_permitted","x51b_fishers_reserves","x51c_fishers_ma_area","x51d_fishers_violate_fish_size","x51e_fishers_caught","x55_worry_food","x56_reduce_meal_size_adult","x59_food_procurement","x60_hh_fish_consumption","x61b_catch_recording","x61c_community_participation","x61d_strong_enforcement","x61h_individual_behavior","x61i_help_neighbors","x66_reaction_fishing_reserve","x66_response_fishing_reserve","x62_reserve_compliance","x63_fishing_in_reserve","x64_wrong_fishing_reserve","x21_boat_owner_status","x44_scaled","x45_scaled","x48_scaled","x53_scaled","x61g_scaled","x43_scaled","x46_scaled","x52_scaled","x61a_scaled","x61f_scaled","eng_sum","agree_sum","eng_mean","agree_mean"
6865,"fb9b8fe6-8386-427c-8f0d-7bf8d127dbef","PHL","Western Visayas","Antique",NA,"Taboc",1858,11.767708,121.90799,"Antique_Libertad",13066,"Established by FF",0,NA,"Surveyor","Taboc","Spouse","F","Other","Aglipay",1,"Antique",1,-1,-1,0,4,0,1,0,5,5,NA,NA,NA,NA,30,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,9,NA,NA,NA,1,NA,NA,"Stayed the same","Declines slightly",1,1,0,"Sufficient",4,5,5,3,5,5,5,4,5,"Agree",0,"Neither",10,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","Few per week",5,5,5,5,5,NA,0,"-1",0,"3","Own",0.976564042877258,-0.612178288310995,-0.603141680570095,0.0208472915768021,0.0309160275647251,-1.144450321836,0.590005956520217,-0.863467648623278,1.25304740683387,1.33807879441758,-0.186992606862305,1.17321418731239,-0.037398521372461,0.234642837462479
6867,"fbaf49c1-4684-4815-bccc-d3eadef000ea","MOZ","Nampula","Memba",NA,"Memba",239,-14.190111,40.534306,"Memba",12247,"Proposed",4,"Proposed","Community Member","Memba","Household head","M","Muslim",NA,1,"micuta",-1,-1,-1,1,3,0,1,1,4,3,53,4,NA,NA,90,7,NA,NA,NA,NA,NA,NA,32,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Declines a lot",1,0,0,"Tight",3,3,3,3,4,3,4,3,3,"Agree",1,"Agree",7,"National Government","Strong",6,0,6,0,0,"Sometimes",0,"Uncertain","Few",4,3,3,3,3,NA,NA,NA,NA,NA,"Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.967271783670603,-1.18629996035972,-1.144450321836,0.590005956520217,0.856123921978765,0.138977080494165,-0.836971463662,-2.52081042119291,-0.396314826504849,-0.504162084238583,-0.0792629653009699
6868,"fbb3d8ab-f8bb-4d31-b8e2-107dc8ca8017","PHL","Caraga","Surigao del Norte",NA,"Salvacion",2089,9.846792,126.107798,"SDN_Pilar",8849,"Proposed",1,"Proposed","Surveyor","Salvacion","Household head","M","Christian",NA,1,"caraga",-1,-1,1,0,4,0,0,0,4,3,30,12,NA,NA,70,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined a lot","Declines slightly",1,0,0,"Tight",4,3,4,3,4,3,3,2,4,"Neither",0,"Neither",10,"Subnational Government","Strong",0,0,0,0,2,"Sometimes",1,"Confident not","More than few per week",4,4,4,3,4,"Negative formal sanction",1,"1",0,"4","Own",-1.0864622756227,-0.612178288310995,1.97951215663525,0.0208472915768021,0.0309160275647251,-1.144450321836,-1.09264564640186,-0.863467648623278,0.138977080494165,-0.836971463662,0.332634911843078,-3.79855800002897,0.0665269823686156,-0.759711600005795
6869,"fbb71795-6b20-4f29-bf49-aea692426a3c","HND","Colón","Santa Fé",NA,"San Antonio",2349,15.897313,-86.065464,"Santa Fé",52369,"Proposed",2,"Proposed","Community Member","San Antonio","Household head","M","Christian",NA,1,"San Antonio",1,-1,-1,0,4,1,1,1,4,4,50,10,NA,NA,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Improves slightly",1,0,0,"Sufficient",4,4,4,4,4,4,4,4,4,"Agree",0,"Agree",7,"Fisheries Management Body","Severe",3,3,3,NA,1,"Often",0,"Confident not","Few per week",4,4,4,4,4,"negative formal sanction",1,"1",0,"4","Collective",0.976564042877258,-0.612178288310995,-0.603141680570095,0.0208472915768021,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,-0.186992606862305,2.69817107582952,-0.037398521372461,0.539634215165904
6870,"fbd60042-718e-4516-9a16-e4e2f7a396ba","HND","Islas de la Bahía","Guanaja",NA,"Savannah Bight",605,16.485041,-85.8562,"Guanaja",216463,"Proposed",2,"Established by FF","Community Member","Savannah Bight","Household head","M","Christian",NA,0,NA,-1,-1,-1,-2,5,0,0,0,4,2,NA,NA,NA,NA,80,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4,"Guia turístico",1,0,0,"Declined slightly","Declines slightly",1,0,0,"Tight",5,3,3,3,4,3,4,5,1,"Agree",NA,"Neither",5,"Subnational Government","No punishment",1,4,4,3,1,"Never",0,"Confident not","Few",3,3,5,5,5,NA,NA,NA,NA,NA,"Rent",-1.0864622756227,-0.612178288310995,-0.603141680570095,-1.8720016926108,1.24813201548917,-1.144450321836,-1.09264564640186,-0.863467648623278,0.138977080494165,-1.92449659270179,-2.92565192162543,-4.88608312906876,-0.585130384325085,-0.977216625813753
6871,"fbe908d1-eed7-43a1-810a-4d08c7e2f663","MOZ","Nampula","Memba",NA,"Serissa",1143,-13.577402,40.584742,"Serissa",10759,"Proposed",0,"Proposed",NA,"moz1","Spouse","F","Muslim",NA,1,"Mampacaia",-1,-1,-1,1,4,1,1,1,4,5,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Declined a lot","Declines a lot",1,0,0,"Tight",4,4,5,4,3,4,4,4,4,"Agree",0,"Agree",10,"Fisheries Management Body","Strong",10,9,9,10,8,"Often",1,"Uncertain","Few per month",4,5,4,4,4,"negative informal sanction",1,"1",0,"4","Employee",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.967271783670603,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,1.33807879441758,-1.30359443326847,3.78569620486931,-0.260718886653693,0.757139240973862
6874,"fc164505-f8d8-4c15-b184-42ffb4bd32a8","PHL","Caraga","Surigao del Norte",NA,"San Fernando",1766,9.873409,125.945879,"SDN_DelCarmen",5450,"Established by FF",3,"Strengthened by FF","Surveyor","San Fernando","Parent","F","Christian",NA,1,"Caraga",1,1,1,0,4,0,1,0,4,4,NA,NA,NA,NA,100,6,NA,NA,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,"Declined slightly","Stays the same",1,1,0,"Tight",4,4,4,4,4,4,4,4,4,"Neither",0,"Agree",10,"Fisheries Management Body","Strong",0,0,0,0,0,"Sometimes",1,"Confident not","Few",0,4,4,4,4,"2. Negative informal sanction",1,"-1",0,"4","Own",0.976564042877258,1.81417467801027,1.97951215663525,0.0208472915768021,0.0309160275647251,-1.144450321836,0.590005956520217,-0.863467648623278,0.138977080494165,0.250553665377789,4.8220141966643,-1.0283812680671,0.964402839332861,-0.205676253613421
6875,"fc1be1e5-ee11-43bb-9b66-1041d6c0b9e4","PHL","Western Visayas","Antique",NA,"Abiera",2164,11.572117,122.112752,"Antique_Sebaste",6002,"Proposed",0,"Proposed","Surveyor","Abiera","Child","M","Christian",NA,1,"Antique",1,-1,-1,2,4,1,1,1,4,4,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,"Improved slightly","Improves heavily",0,0,0,"Insufficient",4,4,4,4,4,4,4,4,4,"Agree",0,"Strongly agree",10,"Subnational Government","Severe",0,0,0,0,0,"Often",0,"Uncertain","More than few per week",4,4,4,4,4,"2. Negative informal sanction",1,"1",0,"5","Own",0.976564042877258,-0.612178288310995,-0.603141680570095,1.9136962757644,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,1.7058563773253,2.69817107582952,0.341171275465059,0.539634215165904
6879,"fc65ad7c-3ef4-4445-bd81-172741694086","PHL","Caraga","Surigao del Norte",NA,"Santa Cruz (Pob.)",2115,9.961531,126.027105,"SDN_SanBenito",37633,"Proposed",1,"Proposed","Surveyor","Santa Cruz (Pob.)","Household head","M","Christian",NA,1,"Caraga",1,-1,-1,0,4,1,0,0,4,4,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined a lot","Declines a lot",0,0,0,"Insufficient",3,3,3,3,3,3,3,3,3,"Neither",0,"Strongly agree",10,"Fisheries Management Body","Strong",0,3,0,1,2,"Sometimes",0,"Uncertain","More than few per week",4,4,4,4,4,NA,0,"1",0,"5","Employee",0.976564042877258,-0.612178288310995,-0.603141680570095,0.0208472915768021,0.0309160275647251,0.862510451458583,-1.09264564640186,-0.863467648623278,0.138977080494165,0.250553665377789,-0.186992606862305,-0.704072097694605,-0.037398521372461,-0.140814419538921
6881,"fc77118f-e735-4de5-b801-ab3e93b5c22c","PHL","Western Visayas","Antique",NA,"Baybay",2038,11.718414,122.09278,"Antique_Pandan",18757,"Proposed",1,"Proposed","Surveyor","Baybay","Child","M","Christian",NA,0,NA,1,-1,0,0,4,0,1,1,4,4,NA,NA,NA,NA,85,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,NA,NA,NA,1,NA,NA,"Declined slightly","Declines slightly",1,0,0,"Insufficient",4,4,3,3,4,4,4,4,4,"Agree",0,"Agree",10,"Fisheries Management Body","Strong",0,0,0,0,0,"Sometimes",1,"Confident not","More than few per week",4,4,4,4,4,"1. Non-sanction",1,"1",0,"5","Not by boat",0.976564042877258,-0.612178288310995,0.688185238032578,0.0208472915768021,0.0309160275647251,-1.144450321836,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,1.10433431174037,0.691210302534939,0.220866862348074,0.138242060506988
6886,"fc8d0ca7-1cf4-431c-9c94-b17faaa942c4","MOZ","Inhambane","Massinga",NA,"Pomene",236,-22.906747,35.556889,"Pomene",6893,"Proposed",3,"Proposed","Student","Pomene","Household head","M","Christian",NA,1,"Massinga /Malamba",1,1,-1,1,4,1,1,1,5,2,NA,NA,NA,NA,80,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,4,"Trabalhador de casas de turistas",1,0,0,"Declined a lot","Improves slightly",0,1,0,"Sufficient",4,5,5,5,5,3,5,5,5,"Agree",-1,"Agree",7,"Fisheries Management Body","Moderate",1,0,0,0,0,"Sometimes",0,"Uncertain","Few per week",5,5,5,5,5,NA,NA,NA,NA,NA,"Not by boat",0.976564042877258,1.81417467801027,-0.603141680570095,0.967271783670603,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,1.25304740683387,-1.92449659270179,3.18578485155276,1.63719114408965,0.637156970310552,0.32743822881793
6893,"fcbfc5d6-86d2-4560-8374-76ff285c0fe6","PHL","Western Visayas","Antique",NA,"Lipata",1730,11.467902,122.059701,"Antique_Culasi",151506,"Established by FF",1,"Strengthened by FF","Surveyor","Lipata","Household head","M","Other","Aglipay",1,"ANTIQUE",1,-1,1,1,4,1,1,1,4,3,NA,NA,NA,NA,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Stays the same",1,0,1,"Insufficient",4,4,4,4,4,4,4,4,4,"Agree",0,"Strongly agree",10,"Fisheries Management Body","Strong",0,0,0,0,0,"Sometimes",0,"Uncertain","More than few per week",4,4,4,4,3,"Negative formal sanction",1,"1",0,"5","Own",0.976564042877258,-0.612178288310995,1.97951215663525,0.967271783670603,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,-0.836971463662,3.34208572243684,1.61064594678973,0.668417144487369,0.322129189357946
6894,"fcc2964c-d2a5-4770-a638-6bcac9ea2c53","MOZ","Maputo","Matutuíne",NA,"Mabuluku",238,-26.239944,32.864944,"Machangulo",7106,"Proposed",2,"Proposed","Other","Mabuluku","Household head","F","Christian",NA,1,"ngomene",1,1,-1,0,4,1,1,0,4,4,40,12,NA,NA,60,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"Declined a lot","Declines a lot",1,0,0,"Insufficient",4,4,4,4,4,4,4,4,4,"Agree",0,"Agree",7,"Fisheries Management Body","Moderate",0,0,0,0,0,"Never",0,"Certain","Few per week",4,4,4,4,4,NA,NA,NA,NA,NA,"Not by boat",0.976564042877258,1.81417467801027,-0.603141680570095,0.0208472915768021,0.0309160275647251,0.862510451458583,0.590005956520217,-0.863467648623278,0.138977080494165,0.250553665377789,2.23936035945896,0.978579505227476,0.447872071891792,0.195715901045495
6895,"fcdc1b29-eb0b-49af-af95-6f2788424b94","PHL","Western Visayas","Antique",NA,"Centro Poblacion",1726,11.428274,122.060974,"Antique_Culasi",151506,"Established by FF",1,"Strengthened by FF","Surveyor","Centro Poblacion","Household head","M","Christian",NA,1,"Antique",-1,-1,-1,1,5,1,-1,1,2,5,NA,NA,NA,NA,25,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,12,NA,NA,NA,1,NA,NA,"Declined slightly","Declines a lot",0,0,0,"Insufficient",3,2,2,2,2,1,3,3,5,"Disagree",0,"Strongly agree",10,"National Government","Moderate",1,0,0,5,0,"Often",0,"Very confident not","Few per week",5,5,5,5,5,"2. Negative informal sanction",1,"1",0,"5","Not by boat",-1.0864622756227,-0.612178288310995,-0.603141680570095,0.967271783670603,1.24813201548917,0.862510451458583,-2.77529724932395,0.856123921978765,-2.08916357218526,1.33807879441758,-0.0863784453440222,-1.80774765365428,-0.0172756890688045,-0.361549530730855
6902,"fd277334-1436-4e34-8985-536ab97bad92","PHL","Caraga","Surigao del Norte",NA,"Rizal",2283,10.034719,126.044681,"SDN_SantaMonica",56762,"Proposed",1,"Proposed","Surveyor","Rizal","Spouse","F","Other","church of Christ",1,"caraga",1,1,1,0,4,0,1,0,5,4,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Stays the same",1,1,0,"Tight",4,4,4,4,4,4,4,4,4,"Agree",0,"Agree",9,"Fisheries Management Body","Severe",0,0,0,0,0,"Sometimes",0,"Confident not","Few",5,4,5,4,4,"Negative formal sanction",1,"1",0,"5","Not by boat",0.976564042877258,1.81417467801027,1.97951215663525,0.0208472915768021,0.0309160275647251,-1.144450321836,0.590005956520217,-0.863467648623278,1.25304740683387,0.250553665377789,4.8220141966643,0.0856890582726062,0.964402839332861,0.0171378116545212
6903,"fd2da5df-0782-4311-8e62-6365030daf53","PHL","Caraga","Surigao del Norte",NA,"Maribojoc",2114,9.928271,125.961866,"SDN_SanBenito",37633,"Proposed",1,"Proposed","Surveyor","Maribojoc","Spouse","F","Christian",NA,1,"Caraga",1,-1,-1,-2,5,0,0,0,4,4,NA,NA,NA,NA,100,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Stays the same",0,0,0,"Tight",4,3,3,3,4,4,4,4,3,"Neither",0,"Agree",10,"Fisheries Management Body","Strong",2,0,0,0,0,"Sometimes",0,"Uncertain","More than few per week",3,4,5,5,4,NA,0,"1",0,"3","Own",0.976564042877258,-0.612178288310995,-0.603141680570095,-1.8720016926108,1.24813201548917,-1.144450321836,-1.09264564640186,-0.863467648623278,0.138977080494165,0.250553665377789,-0.862625603125463,-2.71103287098919,-0.172525120625092,-0.542206574197837
6905,"fd33c23d-cc4c-4fa2-bd0f-e08417f05904","PHL","Western Visayas","Antique",NA,"Idio",2169,11.627951,122.121885,"Antique_Sebaste",6002,"Proposed",0,"Proposed","Surveyor","Idio","Household head","M","Christian",NA,1,"Antique",1,-1,-1,0,4,1,1,0,5,4,NA,NA,NA,NA,70,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,12,NA,NA,NA,1,NA,NA,"Declined a lot","Declines a lot",0,0,0,"Tight",5,5,5,5,5,5,5,5,5,"Agree",0,"Agree",10,"National Government","Strong",0,0,0,0,0,"Sometimes",0,"Confident not","Few per week",5,5,5,5,5,"2. Negative informal sanction",1,"1",0,"5","Own",0.976564042877258,-0.612178288310995,-0.603141680570095,0.0208472915768021,0.0309160275647251,0.862510451458583,0.590005956520217,-0.863467648623278,1.25304740683387,0.250553665377789,-0.186992606862305,2.09264983156719,-0.037398521372461,0.418529966313437
6906,"fd40ead8-0804-4287-baf1-9457b74d42f2","PHL","Caraga","Surigao del Norte",NA,"San Fernando",1766,9.873409,125.945879,"SDN_DelCarmen",5450,"Established by FF",3,"Strengthened by FF","Surveyor","San Fernando","Parent","F","Christian",NA,1,"Caraga",1,1,1,0,4,0,1,0,4,4,NA,NA,NA,NA,100,12,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Improved slightly","Improves slightly",1,0,0,"Tight",4,4,4,4,4,4,4,NA,4,"Neither",0,"Agree",10,"Fisheries Management Body","Strong",0,0,0,0,0,"Sometimes",1,"Confident not","Few",4,4,4,4,4,"2. Negative informal sanction",1,"-1",0,"4","Own",0.976564042877258,1.81417467801027,1.97951215663525,0.0208472915768021,0.0309160275647251,-1.144450321836,0.590005956520217,-0.863467648623278,0.138977080494165,0.250553665377789,4.8220141966643,-1.0283812680671,0.964402839332861,-0.205676253613421
6907,"fd4b740c-0f9e-4bf3-9a19-062317e4caf7","MOZ","Inhambane","Inhassoro",NA,"Fequete",234,-21.530003,35.199633,"Fequete",1660,"Proposed",4,"Proposed","Student","Fequete","Household head","M","Christian",NA,1,"inhassoro",1,1,-1,1,5,1,1,1,5,1,NA,NA,NA,NA,100,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"Declined a lot",NA,1,1,0,"Tight",3,4,5,4,3,1,2,5,4,"Agree",0,"Agree",NA,"Fisheries Management Body","Strong",0,0,0,0,0,"Often",1,"Uncertain","More than few per week",2,5,5,5,5,NA,NA,NA,NA,NA,"Own",0.976564042877258,1.81417467801027,-0.603141680570095,0.967271783670603,1.24813201548917,0.862510451458583,0.590005956520217,0.856123921978765,1.25304740683387,-3.01202172174158,4.4030008394772,0.549666015049863,0.880600167895441,0.109933203009973
6908,"fd5acd13-2b5a-40ff-bdc1-23ce0feea6a2","IDN","South East Sulawesi","Wakatobi",NA,"Mola Selatan",28,-5.34887,123.53295,"Wangi-Wangi Selatan",10012,"Established by FF",3,"Established by FF","Surveyor","Mola Selatan","Household head","M","Muslim",NA,1,"Wakatobi",1,1,1,0,4,0,1,1,5,1,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Improved slightly","Improves slightly",1,1,0,"Sufficient",4,1,3,5,5,5,5,4,4,"Strongly agree",0,"Neither",8,"National Government","Severe",NA,4,3,2,2,"Sometimes",0,"Uncertain","More than few per week",5,5,5,4,3,"Negative formal sanction",1,"1",1,"4","Own",0.976564042877258,1.81417467801027,1.97951215663525,0.0208472915768021,0.0309160275647251,-1.144450321836,0.590005956520217,0.856123921978765,1.25304740683387,-3.01202172174158,4.8220141966643,-1.45729475824472,0.964402839332861,-0.291458951648943
6910,"fd81b145-0152-471a-be7d-b053ecd8c491","MOZ","Inhambane","Massinga",NA,"Pomene",236,-22.906747,35.556889,"Pomene",6893,"Proposed",3,"Proposed","RARE","Pomene","Household head","M","Christian",NA,1,"Malamba",1,1,1,0,4,1,1,1,4,4,NA,NA,NA,NA,100,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined a lot","Improves slightly",0,0,0,"Tight",4,4,4,4,4,4,4,4,4,"Neither",0,"Agree",7,"Fisheries Management Body","Moderate",2,2,3,6,6,"Never",0,"Confident not","Few per month",4,4,4,4,4,NA,NA,NA,NA,NA,"Own",0.976564042877258,1.81417467801027,1.97951215663525,0.0208472915768021,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,0.138977080494165,0.250553665377789,4.8220141966643,2.69817107582952,0.964402839332861,0.539634215165904
6911,"fd9d1690-f56f-4d20-b044-2d5c5c75951c","MOZ","Nampula","Memba",NA,"Baixo Pinda",1142,-14.259081,40.712545,"Baixo Pinda",14439,"Proposed",0,"Proposed","Other","memba","Spouse","M","Muslim",NA,1,"Nanatha",0,0,0,0,4,1,1,1,3,3,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Declined slightly","Improves slightly",1,1,0,"Insufficient",3,3,3,3,3,4,3,4,3,"Agree",0,"Agree",5,"Fisheries Management Body","Strong",2,0,0,2,0,"Sometimes",0,"Uncertain","Few per week",4,3,4,3,3,"negative informal sanction",1,"1",0,"4","Employee",-0.0549491163727232,0.600998194849636,0.688185238032578,0.0208472915768021,0.0309160275647251,0.862510451458583,0.590005956520217,0.856123921978765,-0.975093245845545,-0.836971463662,1.28599763565102,0.496575620450021,0.257199527130204,0.0993151240900041
6912,"fdb01694-f613-4a82-b9b5-3a54ac36e227","BRA","Pará","Viseu",NA,"Fernandes Belo",2271,-1.087231,-46.341484,"RESEX Gurupi-Piriá",74081,"Strengthened by FF",0,NA,"Surveyor","Fernandes Belo","Spouse","F","Católico",NA,0,NA,1,-1,0,0,4,0,-1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Declined a lot","Declines a lot",1,0,0,"Tight",4,2,5,2,3,5,4,5,4,"Agree",0,"Agree",3,"Fisheries Management Body","Severe",10,10,9,10,10,"Often",1,"Confident not","More than few per week",3,4,4,5,5,NA,NA,NA,NA,NA,"Own",0.976564042877258,-0.612178288310995,0.688185238032578,0.0208472915768021,0.0309160275647251,-1.144450321836,-2.77529724932395,0.856123921978765,-0.975093245845545,-0.836971463662,1.10433431174037,-4.87568835868872,0.220866862348074,-0.975137671737745
6913,"fdb8b07a-b2f4-4212-bbf3-afd3e8a35f07","HND","Colón","Trujillo",NA,"San Martín",2782,15.850807,-87.935579,"Trujillo",97765,"Proposed",2,"Proposed","Community Member","San Martín","Household head","M","Christian",NA,1,"Trujillano",-1,-1,-1,-1,4,0,-1,0,1,3,NA,NA,NA,NA,40,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,12,NA,NA,NA,1,0,0,"Declined a lot","Declines slightly",0,0,0,"Tight",1,3,3,2,3,3,2,4,3,"Strongly disagree",1,"Disagree",10,"Fisheries Management Body","No punishment",8,10,9,NA,5,"Sometimes",0,"Confident not","More than few per week",4,4,4,5,5,NA,0,"1",1,"3","Collective",-1.0864622756227,-0.612178288310995,-0.603141680570095,-0.925577200516999,0.0309160275647251,-1.144450321836,-2.77529724932395,-0.863467648623278,-3.20323389852497,-0.836971463662,-3.19644341745607,-8.82342058197019,-0.639288683491214,-1.76468411639404
6914,"fdb98aea-08db-474f-8655-3514a6b0d048","IDN","South East Sulawesi","Konawe Selatan",NA,"Tumbu-Tumbu Jaya",138,-4.388791,122.75805,"Teluk Kolono",3321,"Proposed",2,"Proposed","Surveyor","Tumbu-Tumbu Jaya","Household head","M","Muslim",NA,0,NA,-1,-1,-1,-2,4,0,-1,0,2,4,60,9,NA,NA,40,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Declines slightly",1,0,0,"Tight",2,2,2,2,4,2,4,4,4,"Disagree",0,"Disagree",NA,"Subnational Government","No punishment",NA,NA,NA,NA,NA,"Sometimes",0,"Confident not","More than few per week",2,4,4,4,4,NA,0,"0",0,"3","Own",-1.0864622756227,-0.612178288310995,-0.603141680570095,-1.8720016926108,0.0309160275647251,-1.144450321836,-2.77529724932395,-0.863467648623278,-2.08916357218526,0.250553665377789,-4.14286790954987,-6.62182512659069,-0.828573581909974,-1.32436502531814
6916,"fde40a32-08cc-489c-80aa-56e53173d77c","PHL","Caraga","Surigao del Norte",NA,"Maribojoc",2114,9.928271,125.961866,"SDN_SanBenito",37633,"Proposed",1,"Proposed","Surveyor","Maribojoc",NA,"M","Christian",NA,1,"Caraga",1,-1,-1,-2,4,1,0,0,4,4,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined a lot","Declines a lot",1,1,0,"Tight",3,3,3,3,3,3,3,3,3,"Neither",0,"Strongly agree",10,"Fisheries Management Body","Strong",0,1,0,1,1,"Sometimes",0,"Uncertain","More than few per week",4,4,5,4,4,NA,0,"1",0,"5","Own",0.976564042877258,-0.612178288310995,-0.603141680570095,-1.8720016926108,0.0309160275647251,0.862510451458583,-1.09264564640186,-0.863467648623278,0.138977080494165,0.250553665377789,-2.07984159104991,-0.704072097694605,-0.415968318209981,-0.140814419538921
