"","x1","submissionid","country","level1_name","level2_name","level4_name","level4_id","lat","lon","ma_name","ma_area","ma_status","username","x1_interviewer","x2_affiliation","x3_community","x4_ma_r_mb","x5_hh_status","x6_gender","x8_religion","x8_religion_other","x9_region_member","x9_region_name","x44_meeting_attendance","x45_leadership_position","x48_enforcement_participation","x53_encourage_regulations","x61g_fishing_change_behavior","x43_ma_benefits","x46_represent_interests","x52_ma_benefit_5yrs","x61a_current_regulations","x61f_rights_distribution_fair","x30_trust_local_decision","x67_reserve_boundry","x11a_income_farming","x11a_months_farming","x11b_income_harvesting","x11b_months_harvesting","x11c_income_fishing_artisanal","x11c_months_fishing_artisanal","x11d_income_fishing_industrial","x11d_months_fishing_industrial","x11e_income_buying_trading","x11e_months_buying_trading","x11f_income_processing","x11f_months_processing","x11g_income_aquaculture","x11g_months_aquaculture","x11h_income_extraction","x11h_months_extraction","x11i_income_tourism","x11i_months_tourism","x11j_income_other_wage","x11j_months_other_wage","x11k_income_other","x11k_months_other","x11k_other_source","x12a_fishing_men","x12b_fishing_women","x12c_fishing_children","x19_current_fish_catch","x22_catch_5yrs","x17_fishing_low_profit","x18_fishing_high_profit","x23_job_secure","x26_fishing_income_save","x28_buyer_loans","x29_family_income","x30_trust_community","x30_trust_community_neighbors","x30_trust_fishers_community","x30_trust_fishers_other","x30_trust_ngo","x30_trust_regional_decision","x30_trust_religious_leaders","x30_trust_village_alert","x31_my_community_ability","x38_reserve_fishing_allowed","x39_ma_boundaries_aware","x40_reserve_boundaries_aware","x49_enforcement_responsible","x50_ma_punishment","x51a_fishers_gear_not_permitted","x51b_fishers_reserves","x51c_fishers_ma_area","x51d_fishers_violate_fish_size","x51e_fishers_caught","x55_worry_food","x56_reduce_meal_size_adult","x59_food_procurement","x60_hh_fish_consumption","x61b_catch_recording","x61c_community_participation","x61d_strong_enforcement","x61h_individual_behavior","x61i_help_neighbors","x66_reaction_fishing_reserve","x66_response_fishing_reserve","x62_reserve_compliance","x63_fishing_in_reserve","x64_wrong_fishing_reserve","x21_boat_owner_status","x32_fishery_benefit_equal","x70_hh_average_income","x7_gender","x7_age","x7_relationship","x7_education","household_size","x44_scaled","x45_scaled","x48_scaled","x53_scaled","x61g_scaled","x43_scaled","x46_scaled","x52_scaled","x61a_scaled","x61f_scaled","x30a_scaled","eng_sum","agree_sum","eng_mean","agree_mean","raw_agree_mean","raw_eng_mean","cluster_no"
"3076",4834,"affc8e6a-977a-4685-b80e-921f7daf9f0b","PHL","Surigao del Norte","Socorro","Sering",2182,9.664736,125.9757,"Socorro",43060,"Proposed","ramolo@rare.org","Vergel cacayan","Surveyor","Sering",NA,"Household head","M","Christian",NA,1,"caraga",-1,-1,-1,-1,3,0,1,0,4,3,4,1,NA,NA,NA,NA,100,10,NA,NA,90,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Stayed the same","Stays the same","Once or never","A few times per month",0,0,0,"Insufficient",4,3,3,3,4,4,4,4,"Agree",0,"Neither",8,"Subnational Government","Strong",0,1,0,1,0,"Sometimes",0,"Uncertain","Few per week",4,4,4,4,4,"2. Negative informal sanction",1,"1",0,"4","Collective",1,4500,"F",27,"Spouse","University",3,-1.084343,-0.6119182,-0.6022783,-0.9232684,-1.186844,-1.148568,0.5918139,-0.8623544,0.1402803,-0.8385179,0.2248433,-4.408653,-1.892503,-0.8817305,-0.3154172,2,-0.2,"1"
"3077",4835,"b016fe91-009d-479e-8b3d-79c175cdce74","PHL","Surigao del Norte","Santa Monica","Garcia",2160,10.04535,126.0622,"Santa Monica",54520,"Proposed","ramolo@rare.org","Jinafe G. Tayco","Surveyor","Garcia","All 3","Spouse","F","Christian",NA,1,"caraga",-1,-1,-1,0,3,1,0,1,4,2,4,1,NA,NA,NA,NA,70,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,NA,NA,NA,1,NA,NA,"Declined slightly","Declines a lot","A few times per month","More than 1-2 times per week",1,0,0,"Tight",4,3,3,3,4,4,4,3,"Agree",0,NA,10,"National Government","Moderate",2,2,2,3,4,"Sometimes",1,"Confident not","Few per week",4,4,4,4,4,"2. Negative informal sanction",1,"0",0,"4","Not by boat",1,4000,"F",28,"Spouse","Secondary school",6,-1.084343,-0.6119182,-0.6022783,0.02274165,-1.186844,0.8609746,-1.091358,0.8573317,0.1402803,-1.928224,0.2248433,-3.462643,-0.9361518,-0.6925285,-0.1560253,2,0,"2"
"3078",4836,"b027c53a-a9e3-4827-bc42-b967a72424eb","PHL","Surigao del Norte","General Luna","Baybay (Suyangan)",1774,9.993458,126.0755,"General Luna",100200,"Proposed","ramolo@rare.org","Angelo L. Lingatong","Surveyor","Baybay (Suyangan)",NA,"Parent","F","Christian",NA,1,"Angelo L. Lingatong",-1,-1,-1,-1,3,1,1,0,4,4,4,1,NA,NA,NA,NA,100,6,NA,NA,50,5,50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,"Stayed the same","Stays the same","Once or never","1-2 per week",1,1,1,"Tight",4,3,5,4,4,5,3,4,"Agree",0,"Strongly agree",10,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","Few per week",5,4,5,4,4,NA,0,"1",0,"3","Own",1,2000,"F",2,"Sibling","No formal",3,-1.084343,-0.6119182,-0.6022783,-0.9232684,-1.186844,0.8609746,0.5918139,-0.8623544,0.1402803,0.2511881,0.2248433,-4.408653,1.206746,-0.8817305,0.2011243,2.333333,-0.2,"4"
"3079",4837,"b02894c4-e45c-4221-a02b-ac30f24289e9","PHL","Surigao del Norte","General Luna","Poblacion I (Purok I)",1780,9.779521,126.1445,"General Luna",100200,"Proposed","ramolo@rare.org","godspeed steelerey nasayao","Surveyor","Poblacion I (Purok I)",NA,"Household head","M","Christian",NA,1,"caraga",1,-1,-1,0,4,1,1,0,4,3,4,1,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Declines slightly","Once or never","More than 1-2 times per week",1,0,0,"Tight",4,2,4,2,4,4,2,4,"Neither",0,"Neither",10,"Subnational Government","Strong",0,0,0,0,0,"Sometimes",1,"Confident not","More than few per week",4,4,3,3,3,"Negative formal sanction",1,"1",0,"4","Own",1,5000,"M",57,"Household head","Primary school",2,0.9786667,-0.6119182,-0.6022783,0.02274165,0.03147765,0.8609746,0.5918139,-0.8623544,0.1402803,-0.8385179,0.2248433,-0.1813105,0.1170397,-0.0362621,0.01950662,2.166667,0.6,"4"
"3080",4838,"b0290208-2a5b-4f51-a6ab-b4fdf5f9851a","PHL","Surigao del Norte","Socorro","Albino Taruc",2174,9.610482,125.9563,"Socorro",43060,"Proposed","ramolo@rare.org","Vergel cacayan","Surveyor","Albino Taruc","MA and FMB","Spouse","F","Christian",NA,1,"caraga",-1,-1,-1,0,3,1,0,1,4,4,3,NA,50,8,NA,NA,50,10,NA,NA,20,3,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"Declined slightly","Stays the same","Once or never","A few times per month",0,1,0,"Tight",3,3,3,2,4,3,4,3,"Neither",0,"Neither",NA,"Subnational Government","Moderate",1,NA,0,0,NA,"Never",0,"Uncertain","Few per week",4,4,4,4,3,NA,NA,NA,NA,NA,"Own",0,4000,"M",18,"Child","Secondary school",3,-1.084343,-0.6119182,-0.6022783,0.02274165,-1.186844,0.8609746,-1.091358,0.8573317,0.1402803,0.2511881,-0.8375531,-3.462643,0.1808639,-0.6925285,0.03014399,2.166667,0,"4"
"3081",4839,"b02ca65e-e57e-4caa-8c04-f5bdf66e361c","PLW","Ngiwal","Ngiwal","Ngiwal",2810,7.55649,134.6161,"Ngiwal",3140,"Proposed","palau1@rare.org","Kimie Singeo","RARE","Ngiwal","MA and Reserve","Household head","M","Christian",NA,NA,NA,1,1,1,1,5,1,1,1,5,3,5,1,0,12,0,11,NA,NA,50,10,NA,NA,50,12,NA,NA,NA,NA,50,11,NA,NA,NA,NA,NA,2,NA,NA,"Declined a lot","Declines a lot","A few times","More than 1-2 times per week",0,1,1,"Sufficient",3,3,4,2,2,NA,2,2,"Strongly agree",0,"Strongly agree",9,"National Government","Strong",1,3,4,2,3,"Often",1,"High chance","More than few per week",5,5,4,4,5,"Negative formal sanction",1,"1",0,"5","Own",1,1000,"M",44,"Household head","Secondary school",1,0.9786667,1.815576,1.982814,0.9687517,1.2498,0.8609746,0.5918139,0.8573317,1.255258,-0.8385179,1.28724,6.995608,4.0141,1.399122,0.6690167,2.666667,1.8,"3"
"3082",4841,"b0452914-9b90-4d61-9a85-8e2ce87e6998","FSM","Pohnpei","Kitti","Section 1",2830,6.823286,158.2592,"Kitti",35527,"Proposed","fsm1@rare.org","Prinsishinia luther","RARE","Section 1",NA,"Spouse","F","Christian",NA,0,NA,-1,-1,-1,2,4,0,-1,1,2,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"Declined a lot","Stays the same","A few times","More than 1-2 times per week",0,0,0,"Sufficient",4,4,4,4,2,4,2,4,"Agree",-1,"Agree",10,"na","na",0,0,0,0,0,"Never",0,"Uncertain","More than few per week",2,4,4,4,4,"Negative formal sanction",1,"1",0,"4","Employee",1,100,"F",64,"Spouse","Secondary school",1,-1.084343,-0.6119182,-0.6022783,1.914762,0.03147765,-1.148568,-2.774529,0.8573317,-2.089675,0.2511881,-1.89995,-0.3523003,-6.804202,-0.07046006,-1.134034,1.333333,0.6,"2"
"3083",4842,"b04fa32d-0e12-4cd8-814b-8efb60f8e5a7","HND","Colón","Santa Rosa de Aguan","Barra de Aguan",2973,NA,NA,"Santa Rosa de Aguan",30689,"Proposed","mar11@rare.org","Johany Lopez","RARE","Barra de Aguan",NA,"Household head","M","Christian",NA,1,"Aguaneños",-1,-1,-1,1,5,1,-1,1,4,2,2,NA,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined a lot","Declines a lot","A few times","More than 1-2 times per week",1,0,0,"Tight",3,2,3,2,2,3,3,4,"Disagree",NA,NA,0,"Subnational Government",NA,NA,0,0,NA,0,"Sometimes",0,"Confident not","Few",4,4,5,4,5,NA,NA,NA,NA,NA,"Collective",1,1250,"M",5,"Child","Primary school",5,-1.084343,-0.6119182,-0.6022783,0.9687517,1.2498,0.8609746,-2.774529,0.8573317,0.1402803,-1.928224,-1.89995,-0.07998834,-4.744116,-0.01599767,-0.7906861,1.5,0.6,"2"
"3084",4843,"b06003c9-b4d1-4155-8246-91bc6e54f8d1","PHL","Surigao del Norte","San Isidro","Del Carmen (Pob.)",2299,9.96,126.084,"San Isidro",9416,"Proposed","ramolo@rare.org","Angelo L. Lingatong","Surveyor","Del Carmen (Pob.)","All 3","Household head","M","Christian",NA,1,"Caraga Region",-1,0,-1,-1,3,0,1,0,5,2,5,1,NA,NA,NA,NA,100,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Stayed the same","Stays the same","Once or never","1-2 per week",1,0,0,"Tight",5,5,5,5,5,5,5,5,"Agree",0,"Agree",10,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",0,"Certain","Few per week",5,3,3,3,4,NA,0,"1",0,"3","Own",1,6000,"M",47,"Household head","Secondary school",3,-1.084343,0.6018287,-0.6022783,-0.9232684,-1.186844,-1.148568,0.5918139,-0.8623544,1.255258,-1.928224,1.28724,-3.194906,-0.8048351,-0.6389811,-0.1341392,2.166667,0,"1"
"3085",4845,"b065833e-17a8-44b0-b2e3-ca814741f013","PHL","Surigao del Norte","Socorro","Albino Taruc",2174,9.610482,125.9563,"Socorro",43060,"Proposed","ramolo@rare.org","Vergel cacayan","Surveyor","Albino Taruc","MA and FMB","Spouse","F","Christian",NA,1,"caraga",1,-1,-1,1,4,1,1,1,4,4,4,NA,NA,NA,NA,NA,100,11,NA,NA,90,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Declines slightly","Once or never","1-2 per week",0,0,0,"Insufficient",3,3,4,3,3,4,4,3,"Neither",0,"Agree",NA,"Fisheries Management Body","Severe",2,NA,0,1,NA,"Never",0,"Uncertain","Few per week",4,5,5,4,4,NA,NA,NA,NA,NA,"Own",1,4000,"M",34,"Household head","Primary school",4,0.9786667,-0.6119182,-0.6022783,0.9687517,0.03147765,0.8609746,0.5918139,0.8573317,0.1402803,0.2511881,0.2248433,0.7646996,2.926432,0.1529399,0.4877387,2.5,0.8,"4"
"3086",4846,"b0819949-2559-4118-acdc-14d6ca818441","PHL","Antique","Libertad","Bulanao",1846,11.79214,121.9742,"Libertad",35230,"Established","ramolo@rare.org","Rexzel Garmino","Surveyor","Bulanao",NA,"Household head","M","Christian",NA,1,"Antique",1,1,1,2,5,1,1,1,5,5,5,1,40,7,NA,NA,60,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Stays the same","A few times","A few times",1,0,0,"Insufficient",5,5,5,5,5,5,5,5,"Agree",0,"Agree",10,"National Government","Severe",0,0,0,0,0,"Sometimes",0,"Uncertain","Few per month",0,5,NA,5,5,"Negative formal sanction",1,"1",0,"5","Not by boat",1,5000,"F",66,"Spouse","Primary school",2,0.9786667,1.815576,1.982814,1.914762,1.2498,0.8609746,0.5918139,0.8573317,1.255258,1.340894,1.28724,7.941618,6.193512,1.588324,1.032252,3,2,"3"
"3087",4847,"b08f54c8-78f1-4e15-be67-d0555a2940ae","PHL","Surigao del Norte","San Benito","Maribojoc",2114,9.928271,125.9619,"San Benito",13050,"Proposed","ramolo@rare.org","Maricel Balagon","Surveyor","Maribojoc","All 3","Spouse","F","Christian",NA,1,"Caraga",1,-1,-1,0,3,1,1,1,3,4,3,1,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Improved slightly","Improves slightly","A few times per month","More than 1-2 times per week",1,0,0,"Tight",3,3,3,3,3,3,3,3,"Strongly agree",1,"Strongly agree",10,"Subnational Government","Strong",0,1,2,2,2,"Sometimes",1,"Confident not","Few per week",3,4,4,3,3,"2. Negative informal sanction",1,"1",0,"4","Own",1,15000,"F",6,"Child","Primary school",5,0.9786667,-0.6119182,-0.6022783,0.02274165,-1.186844,0.8609746,0.5918139,0.8573317,-0.9746974,0.2511881,-0.8375531,-1.399633,0.7490579,-0.2799265,0.124843,2.166667,0.4,"4"
"3088",4849,"b0a455b4-7d26-4b05-8a00-c26db7e35527","PHL","Surigao del Norte","Del Carmen","San Fernando",1766,9.873409,125.9459,"Del Carmen",45170,"Established","ramolo@rare.org","Jayrome D. Comon","Surveyor","San Fernando","All 3","Parent","M","Christian",NA,1,"Caraga",1,1,1,-1,4,0,1,0,4,4,4,1,NA,NA,NA,NA,100,6,NA,NA,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Stayed the same","Stays the same","Once or never","More than 1-2 times per week",1,1,0,"Tight",4,4,4,4,4,4,4,4,"Disagree",0,"Agree",10,"Fisheries Management Body","Strong",0,0,0,0,0,"Sometimes",1,"Confident not","Few",0,4,4,4,4,"2. Negative informal sanction",1,"-1",0,"4","Employee",1,5000,"M",26,"Child","No formal",1,0.9786667,1.815576,1.982814,-0.9232684,0.03147765,-1.148568,0.5918139,-0.8623544,0.1402803,0.2511881,0.2248433,3.885265,-0.802797,0.7770531,-0.1337995,2.166667,1.2,"3"
"3089",4850,"b0adb948-a294-4c8c-b19c-451cfdbda00c","PHL","Surigao del Norte","San Benito","Maribojoc",2114,9.928271,125.9619,"San Benito",13050,"Proposed","ramolo@rare.org","Rex C. Legaspi","Surveyor","Maribojoc","All 3","Spouse","F","Christian",NA,1,"caraga",-1,-1,-1,2,5,1,1,1,4,4,5,1,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Stayed the same","Improves slightly","A few times per month","More than 1-2 times per week",0,0,0,"Tight",4,4,5,4,4,4,4,5,"Neither",0,"Neither",10,"Myself","Moderate",0,0,0,0,0,"Sometimes",1,"Uncertain","More than few per week",4,5,4,4,5,"Negative formal sanction",1,"1",0,"5","Own",0,7000,"M",33,"Household head","Secondary school",3,-1.084343,-0.6119182,-0.6022783,1.914762,1.2498,0.8609746,0.5918139,0.8573317,0.1402803,0.2511881,1.28724,0.8660217,3.988828,0.1732043,0.6648047,2.666667,0.8,"4"
"3090",4852,"b0bb3098-9b24-4a38-a2f1-76717b5fe9cb","PHL","Antique","Culasi","Malalison Island",1732,11.41386,122.0205,"Culasi",151100,"Established","ramolo@rare.org","Roselle D. Estupa","Surveyor","Malalison Island",NA,"Spouse","F","Christian",NA,1,"Antique",1,-1,1,0,5,1,-1,1,5,5,5,1,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Declines a lot","More than 1-2 times per week","More than 1-2 times per week",0,0,1,"Insufficient",5,5,5,5,5,5,5,5,"Agree",1,"Agree",10,"Subnational Government","Severe",0,0,0,0,0,"Sometimes",1,"Uncertain","Few per week",5,5,5,5,5,"Negative formal sanction",1,"1",0,"4","Collective",0,2000,"F",4,"Child","No formal",4,0.9786667,-0.6119182,1.982814,0.02274165,1.2498,0.8609746,-2.774529,0.8573317,1.255258,1.340894,1.28724,3.622104,2.827169,0.7244208,0.4711948,2.666667,1.2,"3"
"3091",4854,"b0d1cad5-42fa-4c0b-ad8d-cac22f9d9ca5","PHL","Surigao del Norte","Pilar Siargao","Consolacion",2280,9.901661,126.0855,"Pilar",32990,"Proposed","ramolo@rare.org","Sharmine L. Salubre","Surveyor","Consolacion",NA,"Spouse","F","Christian",NA,0,NA,-1,-1,-1,0,4,0,1,1,4,3,4,0,NA,NA,NA,NA,100,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Stayed the same","Stays the same","1-2 per week","More than 1-2 times per week",0,0,0,"Tight",3,3,3,3,4,4,4,3,"Neither",0,"Agree",10,"Subnational Government","Moderate",0,0,0,0,0,"Sometimes",1,"Uncertain","More than few per week",4,4,4,4,4,NA,0,"1",0,"5","Own",0,5000,"F",41,"Spouse","Secondary school",7,-1.084343,-0.6119182,-0.6022783,0.02274165,0.03147765,-1.148568,0.5918139,0.8573317,0.1402803,-0.8385179,0.2248433,-2.24432,-0.1728169,-0.4488641,-0.02880282,2.166667,0.2,"1"
"3092",4855,"b0da8cd8-7e24-44ed-9177-04b2d2592ef8","PHL","Surigao del Norte","Pilar Siargao","Salvacion",2089,9.846792,126.1078,"Pilar",32990,"Proposed","ramolo@rare.org","Sharmine L. Salubre","Surveyor","Salvacion",NA,"Spouse","F","Christian",NA,1,"Caraga",-1,-1,-1,0,5,0,1,1,4,3,4,1,50,3,NA,NA,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Stayed the same","Stays the same","Once or never","More than 1-2 times per week",0,0,0,"Tight",3,3,3,3,5,5,5,3,"Agree",0,"Agree",10,"Subnational Government",NA,0,0,0,0,0,"Sometimes",1,"Uncertain","More than few per week",4,5,5,5,4,NA,0,"1",0,"5","Collective",0,3000,"F",48,"Household head","Primary school",1,-1.084343,-0.6119182,-0.6022783,0.02274165,1.2498,-1.148568,0.5918139,0.8573317,0.1402803,-0.8385179,0.2248433,-1.025998,-0.1728169,-0.2051997,-0.02880282,2.166667,0.4,"1"
"3093",4857,"b0e57fcf-38be-41fb-842c-c979f0ae0318","MOZ","Inhambane","Inhassoro","Tsondzo",1146,-21.61889,35.26027,"Tsondzo",10993,"Proposed","pomene@clrmail.com","Efraime Pinto","Other","pomene",NA,"Household head","M","Christian",NA,1,"Tsondzo",1,1,0,-1,4,1,1,1,4,4,4,NA,10,4,NA,NA,90,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,"Declined a lot","Declines slightly","5-6 per week","5-6 per week",0,0,0,"Insufficient",4,4,4,4,4,4,4,4,"Neither",1,"Agree",5,"Subnational Government","Severe",0,0,10,0,0,"Sometimes",1,"High chance","Few",4,4,4,4,4,"negative informal sanction",1,"0",0,"4","Collective",1,NA,"M",NA,NA,NA,1,0.9786667,1.815576,0.6902678,-0.9232684,0.03147765,0.8609746,0.5918139,0.8573317,0.1402803,0.2511881,0.2248433,2.592719,2.926432,0.5185439,0.4877387,2.5,1,"3"
"3094",4859,"b0e70af5-6286-4ba2-bc75-0130707a6e09","IDN","South East Sulawesi","Wakatobi","Waitii Barat",22,-5.75036,123.903,"Tomia",13300,"Proposed","indonesia6@rare.org","032kamarudin","Surveyor","Waitii Barat",NA,"Household head","M","Muslim",NA,0,NA,1,1,-1,1,3,0,1,0,4,3,2,0,NA,NA,NA,NA,100,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Stays the same","1-2 per week","More than 1-2 times per week",1,1,0,"Sufficient",2,2,2,2,2,2,2,2,"Neither",0,"Agree",7,"Subnational Government","Strong",NA,NA,NA,NA,NA,"Sometimes",0,"High chance","More than few per week",3,3,3,3,3,NA,0,"0",0,"4","Own",0,1e+06,"M",47,"Household head","No formal",3,0.9786667,1.815576,-0.6022783,0.9687517,-1.186844,-1.148568,0.5918139,-0.8623544,0.1402803,-0.8385179,-1.89995,1.973871,-4.017296,0.3947743,-0.6695493,1.666667,1,"2"
"3095",4860,"b0f38cd6-325d-43d5-9196-0c0429ef27b2","PHL","Surigao del Norte","San Isidro","Del Carmen (Pob.)",2299,9.96,126.084,"San Isidro",9416,"Proposed","ramolo@rare.org","Vergel cacayan","Surveyor","Del Carmen (Pob.)","All 3","Spouse","F","Christian",NA,0,NA,-1,-1,-1,-1,4,0,0,1,4,4,4,1,20,2,NA,NA,80,8,NA,NA,40,4,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,"Declined slightly","Declines a lot","Once or never","Once or never",0,0,0,"Insufficient",4,3,3,3,4,4,4,4,"Neither",0,"Agree",10,"Subnational Government","Strong",1,2,0,1,1,"Never",0,"Uncertain","Few per week",4,5,5,5,4,"2. Negative informal sanction",1,"1",0,"4","Own",0,6000,"M",32,"Child","Primary school",5,-1.084343,-0.6119182,-0.6022783,-0.9232684,0.03147765,-1.148568,-1.091358,0.8573317,0.1402803,0.2511881,0.2248433,-3.190331,-0.7662825,-0.6380661,-0.1277137,2.166667,0,"1"
"3096",4863,"b1110778-0e41-46fe-bc87-386de82b0619","PHL","Surigao del Norte","Socorro","Sering",2182,9.664736,125.9757,"Socorro",43060,"Proposed","ramolo@rare.org","godspeed steelerey nasayao","Surveyor","Sering",NA,"Household head","M","Other","ifi",1,"caraga",-1,-1,-1,0,4,0,1,0,4,3,4,1,NA,NA,NA,NA,100,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Stayed the same","Stays the same","Once or never","More than 1-2 times per week",1,0,0,"Tight",3,2,4,2,3,4,3,4,"Neither",0,"Neither",10,"Subnational Government","Strong",0,0,0,0,0,"Sometimes",1,"Confident not","More than few per week",4,3,4,3,3,"Negative formal sanction",1,"1",0,"4","Collective",1,3000,"F",20,"Spouse","Secondary school",3,-1.084343,-0.6119182,-0.6022783,0.02274165,0.03147765,-1.148568,0.5918139,-0.8623544,0.1402803,-0.8385179,0.2248433,-2.24432,-1.892503,-0.4488641,-0.3154172,2,0.2,"1"
"3097",4866,"b11af39f-4916-4b7b-89b1-0df3d2b9c4b2","PHL","Surigao del Norte","San Isidro","Del Carmen (Pob.)",2299,9.96,126.084,"San Isidro",9416,"Proposed","ramolo@rare.org","Gil C. Bandoy","Surveyor","Del Carmen (Pob.)","All 3","Spouse","F","Christian",NA,1,"Caraga",1,-1,0,2,4,1,1,1,3,4,3,1,30,12,NA,NA,70,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"Declined slightly","Declines slightly","A few times per month","A few times per month",1,0,0,"Insufficient",5,5,4,5,5,4,4,4,"Agree",1,"Agree",10,"Fisheries Management Body","Moderate",2,3,2,2,1,"Often",0,"Uncertain","Few per month",4,3,5,5,5,NA,0,"0",0,"3","Rent",1,30,"F",10,"Child","Primary school",4,0.9786667,-0.6119182,0.6902678,1.914762,0.03147765,0.8609746,0.5918139,0.8573317,-0.9746974,0.2511881,-0.8375531,3.003256,0.7490579,0.6006512,0.124843,2.166667,1.2,"3"
"3098",4867,"b12324ab-023d-4f4b-bc08-a13e593e37bd","PHL","Surigao del Norte","General Luna","Baybay (Suyangan)",1774,9.993458,126.0755,"General Luna",100200,"Proposed","ramolo@rare.org","Angelo L. Lingatong","Surveyor","Baybay (Suyangan)",NA,"Household head","M","Christian",NA,1,"Angelo L. Lingatong",-1,-1,-1,-1,3,1,1,0,4,4,4,1,NA,NA,NA,NA,100,8,NA,NA,50,4,50,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"Stayed the same","Stays the same","Once or never","A few times per month",1,1,1,"Tight",4,4,4,3,4,5,4,4,"Strongly agree",0,"Strongly agree",10,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","Few per week",4,5,4,4,3,NA,0,"1",0,"3","Own",1,1000,"M",2,"Sibling","No formal",4,-1.084343,-0.6119182,-0.6022783,-0.9232684,-1.186844,0.8609746,0.5918139,-0.8623544,0.1402803,0.2511881,0.2248433,-4.408653,1.206746,-0.8817305,0.2011243,2.333333,-0.2,"4"
"3099",4869,"b1289437-c52a-435e-ba5f-190190510beb","PHL","Surigao del Norte","Burgos","Baybay",2408,9.993458,126.0755,"Burgos",9653,"Proposed","ramolo@rare.org","Daziel Mae Barunday","Surveyor","Baybay","All 3","Household head","M","Christian",NA,1,"Caraga",1,-1,-1,-2,5,0,0,0,5,5,4,0,NA,NA,NA,NA,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"Declined slightly","Stays the same","Once or never","A few times per month",0,0,0,"Tight",4,4,4,4,4,4,4,4,"Neither",0,"Neither",5,"Fisheries Management Body","Moderate",0,0,0,0,0,"Sometimes",0,"Uncertain","More than few per week",3,5,5,5,5,NA,0,"1",0,"3","Not by boat",1,5000,"M",46,"Household head","Secondary school",4,0.9786667,-0.6119182,-0.6022783,-1.869279,1.2498,-1.148568,-1.091358,-0.8623544,1.255258,1.340894,0.2248433,-0.8550086,-0.2812849,-0.1710017,-0.04688082,2.333333,0.4,"1"
