submissionid,ma_id,14_responsibility
9dd06ab0-d898-4e4f-a4a4-00ad1909eb90,286,Cleaning fish
04cdd37d-60c1-4017-9001-9ff61e27664c,286,Cooking for family
6d701915-6a03-451c-b97b-85a65a0f1f2a,286,Cooking for family
6d701915-6a03-451c-b97b-85a65a0f1f2a,286,Cleaning fish
6d701915-6a03-451c-b97b-85a65a0f1f2a,286,Keeping the house
b832d364-e17e-4d0c-9cd3-e7e2dc3a912f,286,Cooking for family
2ccf81e0-6d52-4e48-9ab1-5c2ad111277b,286,Caring for children
2ccf81e0-6d52-4e48-9ab1-5c2ad111277b,286,Cooking for family
338971aa-a94f-4a45-9a53-90a5c8315584,286,Caring for livestock
1bf08a1d-9c11-4d50-8862-8ecf2d168c08,247,Selling fish
d14da107-c492-4f65-a058-826c39f67548,282,Caring for children
d14da107-c492-4f65-a058-826c39f67548,282,Cleaning fish
2e3c7a77-d351-40fd-aa3a-5d9435b4751e,282,Selling fish
f80fb87a-f693-4774-9466-355bf3ed40af,282,Caring for children
50861cff-d0ec-4a2a-badd-8c9d578741c7,282,Preparing gear for fishing
a20ddc03-d504-4384-9410-81e12369e789,282,Preparing gear for fishing
ae3b9ce1-77d7-47c1-997d-44b1576e9fd2,282,Preparing gear for fishing
8ae320c5-bffa-4b33-b14d-69917d343001,282,Caring for children
5b7ae05d-abaa-4725-be8f-9e48ad1359c7,282,Cleaning fish
1a3ddc8b-67f7-40c7-8c82-2f5bdc5c38a6,282,Caring for livestock
5ed9390b-d661-456d-97ec-2c4cefaae209,282,Preparing gear for fishing
5ed9390b-d661-456d-97ec-2c4cefaae209,282,Caring for livestock
5ed9390b-d661-456d-97ec-2c4cefaae209,282,Keeping the house
cb7b7728-0819-44e3-9209-9791e7726604,282,Caring for livestock
d28421c6-e89b-446d-84c1-ad8f24c943d4,282,Caring for livestock
9f00ece2-9649-4da8-8824-158b78bea891,283,Caring for livestock
2e854dac-2f91-424e-8353-28b05b4a0728,271,Preparing gear for fishing
35064c63-b2be-4868-89d4-f430e29eedc3,283,Cooking for family
35064c63-b2be-4868-89d4-f430e29eedc3,283,Keeping the house
25cf7bfe-9d71-4f10-86a9-c09493572e31,271,Selling fish
2f22c1ef-99d4-4ce9-bc02-a4c95ea434ac,275,Caring for children
5e55489c-34d8-4816-9c46-c17c3be6e226,275,Caring for children
5e55489c-34d8-4816-9c46-c17c3be6e226,275,Keeping the house
078d0d5c-7f79-4e2f-a106-05e63081bf85,283,Keeping the house
7b0ef961-84e9-44a4-96e4-9c7decf04ef6,282,Keeping the house
65040496-32a9-4684-9727-f001f5693905,247,Preparing gear for fishing
c02c6275-15c0-4e55-8b16-a0862481fa69,281,Keeping the house
1a84815a-c49f-401c-ab6b-fd1b84061042,281,Cooking for family
1a84815a-c49f-401c-ab6b-fd1b84061042,281,Cleaning fish
24d86d70-9ee5-4381-afe7-78edb961872c,281,Cleaning fish
b12ca15c-2bbe-4e63-99f8-d0d96699562b,247,Cleaning fish
b12ca15c-2bbe-4e63-99f8-d0d96699562b,247,Keeping the house
3685127a-be74-46e1-87fe-76e0ab1a8996,282,Cooking for family
ec587294-a484-4ced-8c6d-fcb417a41d3a,282,Selling fish
3c6ab220-b90f-49a4-8eae-83b17e01c2ca,282,Keeping the house
3c6ab220-b90f-49a4-8eae-83b17e01c2ca,282,Cleaning fish
3c6ab220-b90f-49a4-8eae-83b17e01c2ca,282,Selling fish
e6e960f6-d714-4360-bfa1-a83412ab1a02,282,Selling fish
a94ab9de-738c-4ddc-a630-f9f19bfa0d8e,283,Cooking for family
289168c3-9c33-4fbc-9789-bb0d304deb03,283,Caring for children
34a99daf-21e9-48d8-a6f8-aa4cfe1aebdf,320,Cooking for family
c70650a4-316a-41d1-ba99-c04455b638a9,283,Cooking for family
80cb26a6-fe05-46f7-8448-4aebeadc4f9b,320,Preparing gear for fishing
44316ae7-ac5c-4f76-9b62-2ab9aa23a156,320,Caring for children
263c5251-b48e-42c8-8809-20e7538c8113,320,Caring for children
ca390fe4-0027-44d7-8179-3d8f42d5060c,320,Cleaning fish
6e636537-631b-4584-90a6-08f5272e7cd6,320,Preparing gear for fishing
67f4e5c1-1111-4fa7-9990-6b3727d51661,320,Cleaning fish
67f4e5c1-1111-4fa7-9990-6b3727d51661,320,Selling fish
0441cfe7-9ef7-43f5-ad92-1bfb2160f3d8,320,Keeping the house
653b8db0-d4e8-410b-af24-70aa034f51e4,320,Selling fish
5215279c-9a14-4829-9ddf-a55bde83738d,283,Cleaning fish
5215279c-9a14-4829-9ddf-a55bde83738d,283,Caring for livestock
e168c389-5142-476c-88b6-b1a73bee7e8a,283,Keeping the house
4c6f07f0-488f-4933-9805-d58ee05a3b70,320,Selling fish
c8ea052c-9f18-4e24-8cec-ae4527a1f2f8,320,Caring for children
5eaf1a86-a11a-4424-8057-ac37da2658b6,271,Cooking for family
dc4edad8-b8c9-4c61-bd53-aa4c94663bbf,283,Preparing gear for fishing
d7502997-2c08-433b-872e-568ee847b934,282,Selling fish
a3b058db-728c-49af-9629-fc2e8ad515eb,282,Cooking for family
70f94c3b-fc4f-4507-86f2-a97c9b85c8c8,282,Cooking for family
7efe27c7-7ced-4ba0-b11d-8ea7b06a7247,282,Caring for children
7efe27c7-7ced-4ba0-b11d-8ea7b06a7247,282,Preparing gear for fishing
01b019de-cd69-4a20-a994-8c4d54fb0b34,271,Cooking for family
a2963442-cd7e-4e73-8c45-7e34289e473e,286,Cooking for family
d6365142-1856-4a14-8715-ecfbb328470e,286,Caring for children
22ebad08-cd1b-4eda-9019-94246a983cef,286,Cooking for family
6e2bd0ba-a9ad-404f-b7be-bc925e5bc622,286,Keeping the house
a1a4c657-d88c-43d3-a714-04f9bd636c73,286,Caring for children
6760d2e0-bfe9-47ef-a773-23bac1ce1ff1,286,Keeping the house
a13ebe17-8c72-4be0-9f8c-30af70ece88d,286,Caring for children
1d7b7019-e2b6-4cb4-9a8f-ec4fc0509734,283,Preparing gear for fishing
1d7b7019-e2b6-4cb4-9a8f-ec4fc0509734,283,Cleaning fish
9b4fc5d6-40d0-47c2-8660-e320d2f72265,275,Cleaning fish
586248f0-fc89-4e12-8c65-deb2f83862eb,283,Cooking for family
586248f0-fc89-4e12-8c65-deb2f83862eb,283,Cleaning fish
01ae848f-7789-42d8-8eab-c9734ec3072e,283,Cleaning fish
22eefe41-88cb-4c24-a639-81c43e4093c6,283,Keeping the house
e4d225f5-feff-43fe-95f9-f8819294a4c5,283,Caring for children
e4d225f5-feff-43fe-95f9-f8819294a4c5,283,Cooking for family
254f84b1-6dbc-427d-a632-7bf16cc968f9,282,Caring for children
254f84b1-6dbc-427d-a632-7bf16cc968f9,282,Caring for livestock
c054c020-8b7e-4621-b85f-c4d9dfc85ebc,283,Keeping the house
827585e0-0d7d-4e3f-afd7-a8480eb15223,282,Keeping the house
7477f66c-e9d2-40c0-8939-94b45281f522,282,Preparing gear for fishing
753d90aa-44de-4d82-8577-d334d103d1a5,283,Selling fish
4cad998b-8041-4be5-ba91-e117f6e595ac,283,Keeping the house
ce569a51-e5aa-460b-961e-67812002b523,320,Keeping the house
ce569a51-e5aa-460b-961e-67812002b523,320,Caring for children
fa89d070-a523-48b4-ac9f-b5ac936409ee,320,Cooking for family
1b979273-ee78-4a58-a1b5-a8cc5e631b11,320,Caring for livestock
11d6ea1f-4142-4408-b57d-42d13365e2e1,320,Cleaning fish
a293c8c5-bc5d-4e92-857c-401b827bb1a1,320,Caring for children
9c5d9c42-0e98-4875-94c9-3f4fcc68491d,320,Caring for livestock
74fd1f1f-b98b-44cc-bdb7-562626976614,320,Caring for livestock
74fd1f1f-b98b-44cc-bdb7-562626976614,320,Cooking for family
cf4a1b5c-5107-4c2c-84a2-7630f9a1b75d,320,Other
9be5068f-b71a-48b5-95f9-a42dd7af95f0,320,Keeping the house
9be5068f-b71a-48b5-95f9-a42dd7af95f0,320,Cooking for family
933d6087-1393-4c14-9d04-165e0295c882,320,Caring for children
6ac2d4dd-f0af-446a-a45e-80b53eab16dc,320,Preparing gear for fishing
6ac2d4dd-f0af-446a-a45e-80b53eab16dc,320,Caring for livestock
105a5f3f-a134-4319-97c4-b41c45339d72,320,Keeping the house
4fbedf6a-bdb5-4cf5-b496-ebfca057e8d3,320,Selling fish
3a2e972a-c37e-4ae6-8794-bedd1e73f5f9,320,Keeping the house
89f6125a-777a-466d-9cab-15025fee1acb,320,Caring for livestock
441596cf-c96b-4f7e-bbe5-19fac489598a,275,Caring for livestock
a138b530-a18f-4507-8832-0704ea92e2e1,275,Preparing gear for fishing
a138b530-a18f-4507-8832-0704ea92e2e1,275,Cooking for family
e084d158-7918-4119-9f70-6c47816728d7,275,Cooking for family
47137179-ca46-4402-82ab-0b8d1716cd05,275,Cooking for family
c3b9459f-c3c9-49c7-8025-5ae17a8dbcfa,253,Selling fish
9d1ab7fa-c3ee-4782-97ab-d3fd5ff81b81,253,Selling fish
76ce7459-8fca-4b82-9570-5181658fab12,253,Cleaning fish
0f68eded-834f-4a84-8404-8f6216c8b4cc,253,Keeping the house
2c4e8d5b-5d85-45f0-ade5-ceaf96e3903a,253,Caring for livestock
2c4e8d5b-5d85-45f0-ade5-ceaf96e3903a,253,Keeping the house
c24766a0-857d-4436-91e4-4d943ad765a7,253,Cleaning fish
ea471afc-3f45-4ce0-980e-1236d5b988e6,253,Keeping the house
4160a233-a3dc-47e4-93da-fb63e6ee553a,253,Selling fish
35cf9f25-c391-4905-9828-14846a8ef110,253,Cooking for family
2632486c-ada2-4822-8732-27e770cfecda,253,Caring for children
36f23847-5568-419b-a92e-a46b4cac7dc5,253,Caring for children
36f23847-5568-419b-a92e-a46b4cac7dc5,253,Cooking for family
41f67c9b-5195-47ce-91e3-8414fdf03e3d,255,Selling fish
75a8561c-814a-4e94-bee0-2dc7e884beb5,271,Cooking for family
75a8561c-814a-4e94-bee0-2dc7e884beb5,271,Keeping the house
ce246900-fe80-4af1-b986-561be89333cf,286,Keeping the house
662aa759-3f21-4c9a-8baf-e3eb440e22cb,253,Cooking for family
c548a6ca-b5c2-4930-b0c9-24cec1c23a13,253,Selling fish
febcf44a-04d9-4f2d-a5b1-acce82c1c5d9,253,Cooking for family
16277e62-7f12-4ea4-af59-5e9246522b60,253,Cooking for family
b701f09b-484a-41d1-9546-c83ef11aa27a,253,Cooking for family
b701f09b-484a-41d1-9546-c83ef11aa27a,253,Preparing gear for fishing
b213a000-0899-4aa5-96dd-defb25ed70d5,253,Keeping the house
cd8a2fe4-df3b-40a1-a564-a267bb7349cb,253,Caring for children
cd8a2fe4-df3b-40a1-a564-a267bb7349cb,253,Preparing gear for fishing
b2ffdc62-a7a5-47e5-980f-eb7d0e26cf0f,253,Preparing gear for fishing
9dcd3d36-758b-4b1b-818d-af2c9cb76a46,253,Cooking for family
af07bf0d-2a53-445d-974b-3a292eec9c2c,253,Caring for children
63bdb335-a12b-49de-8e08-c91b237b980b,253,Keeping the house
6ae6fd55-aa47-4e64-8d1f-729387745e34,253,Caring for children
eabde9db-a92e-43e0-8f0c-b6cf6858f80b,255,Caring for children
ffa1b108-289d-459d-8b22-4c5a35757d85,253,Cooking for family
6292f0e6-2fa9-4ee2-9e38-2889a3153f96,253,Keeping the house
9d832864-c2fc-41cc-8721-ca2ed3ed4f54,253,Cooking for family
70ce4d67-8f90-48a8-a847-630f0769caa6,253,Cooking for family
ae008e0f-e462-4c64-b556-b59f55e416c3,253,Caring for children
0e026049-828e-4180-a025-01f72c4f76ab,253,Cleaning fish
7e1e0e42-5690-4819-9e0d-0e1eb12a644a,253,Cooking for family
42d8020e-a098-4858-85cf-2531572d4385,275,Preparing gear for fishing
f7a4822f-8a89-4893-944f-fae0b89d81f4,275,Keeping the house
147f5426-4e76-4762-89d5-d2f6dc1761b0,254,Keeping the house
fff7c170-7892-428c-a332-791cc167e1d4,254,Cleaning fish
54ed1120-21b5-483f-9ee8-6dd675a9e1ff,254,Cooking for family
54ed1120-21b5-483f-9ee8-6dd675a9e1ff,254,Cleaning fish
a653abd4-c5ed-4f61-9fe4-f08786bc18ba,254,Caring for children
a02d7fea-e5a4-49ad-a422-75e5908cefcf,254,Caring for children
2d3c4365-7f43-4aa5-b906-f7ce2130271f,254,Cooking for family
78bb4376-5d62-48a4-a220-c9efc72de33d,286,Caring for children
07cb27f8-03ed-48df-a2d5-a02f5ac548d8,286,Cooking for family
f88c1fb1-ae79-4b8a-b6ee-08b7d426a64a,286,Cooking for family
c780318f-f917-4fde-bd5f-cccddd0956b6,320,Caring for children
014ebfda-7c97-469e-af6a-f4bad5457ae3,282,Cooking for family
014ebfda-7c97-469e-af6a-f4bad5457ae3,282,Keeping the house
138266a6-8712-489e-8123-6ec007f14a7e,282,Caring for children
27a8b8a0-52b0-43ec-9cbb-12fd31b5312e,281,Keeping the house
8be3e863-db34-4ef4-b447-a9315eec9c93,253,Keeping the house
ea4caae9-d7f8-4bda-8ac2-024b706f64eb,253,Keeping the house
f402318c-494a-4602-9582-7c0ca3ce729a,253,Cooking for family
5613f885-569f-42d0-b63f-38f7b43b7851,253,Caring for children
032adeca-884a-448c-9f18-d131014b1700,253,Caring for children
a786b611-0308-414f-9a45-c60b4fdb4618,258,Keeping the house
1d0ed666-8a6f-4cd4-8201-c316dd38e7ee,258,Keeping the house
4cf0c5ee-40a1-4531-99de-e426c79d1e56,258,Cooking for family
a8d33993-cf17-4585-8f1d-ee29060c9b26,254,Keeping the house
95a2dfd5-9a23-4998-b101-7a68111532d2,254,Caring for children
16827a6e-7d85-4a8b-a26c-aa37f308d645,286,Keeping the house
4926c979-c122-4563-bdf7-27d733a36be8,286,Keeping the house
b9c129ef-45b1-4757-a382-ecd66604c7a5,286,Keeping the house
2f326750-d0aa-407a-95ce-b340d8059342,286,Preparing gear for fishing
4c1aa9da-c8a8-4348-bed0-b4d48b64ca2d,286,Selling fish
ff6567e8-fcc1-46f1-9a99-7a388f6bf74e,286,Caring for children
ff6567e8-fcc1-46f1-9a99-7a388f6bf74e,286,Caring for livestock
98dd154e-5be8-4edd-b391-85cd92b0fc0c,286,Preparing gear for fishing
98dd154e-5be8-4edd-b391-85cd92b0fc0c,286,Selling fish
72218e87-1b94-49fc-9686-e067b9ecd741,286,Caring for children
72218e87-1b94-49fc-9686-e067b9ecd741,286,Cooking for family
943a9815-8144-4215-bf18-3b1b4fa68e1c,286,Cooking for family
943a9815-8144-4215-bf18-3b1b4fa68e1c,286,Caring for livestock
ee3854fd-de8f-43c2-a3d9-d68d0b03cb24,286,Keeping the house
930d6997-08c5-410c-b637-8ec48e422ad0,286,Cooking for family
e57385d3-2b6f-4196-9492-aa853cb7646d,286,Cleaning fish
e57385d3-2b6f-4196-9492-aa853cb7646d,286,Keeping the house
3cf67261-0e91-47f3-a4d9-798494cc5a4b,286,Selling fish
3cf67261-0e91-47f3-a4d9-798494cc5a4b,286,Keeping the house
e7cd33ba-1ac5-4b5b-b4e5-37e2924e2c93,286,Cooking for family
e7cd33ba-1ac5-4b5b-b4e5-37e2924e2c93,286,Selling fish
4fafcfa4-a5a3-48bd-97dc-feddfaf14e84,286,Caring for children
01b622ad-fe2a-4e33-b257-71571d3a803a,275,Cooking for family
600c3fe4-cd90-4cab-98ba-809a09cceb20,275,Caring for livestock
ea7ac40d-ffa6-4a11-80ee-f66bde80a327,275,Caring for children
9595ed28-1521-4717-bdeb-ce632fc75651,275,Cooking for family
9595ed28-1521-4717-bdeb-ce632fc75651,275,Keeping the house
d767e080-8be8-4de6-8187-845870d90f39,275,Keeping the house
60efa23f-b3a2-468c-992b-ed39215bf6c8,275,Caring for livestock
87f1f621-f047-4b1a-b178-0054e716d3e8,275,Keeping the house
67e71cb3-d37e-44d4-8049-404b150b30ab,275,Preparing gear for fishing
77161fa0-fb5b-43c3-bfe8-fafd5d9ac318,275,Preparing gear for fishing
d5d6fe32-b5f6-40cd-b974-3d372a282a64,283,Cooking for family
8c6cd688-a04b-4dc8-ad0b-e9e95b9ee44c,283,Caring for children
603b9fe0-7078-4c0b-8197-50f65e7dfc42,283,Preparing gear for fishing
9fd66ae4-ff24-4faa-8efd-1dbd5356f3c1,282,Caring for children
1f940683-f89c-47b1-8ade-f0bc27c45b85,282,Keeping the house
6f651c2e-7fae-4fe4-a3af-5d805e343f81,282,Caring for children
69b693a5-6df2-4896-9128-7ebbbdf6b261,286,Preparing gear for fishing
ecace2fe-64f9-4a11-aab4-c9f18bfb7e08,286,Keeping the house
4847e661-492d-4191-a42f-cb97f7cef5c8,286,Cooking for family
0ac5135a-12dd-4659-943f-7d1703a836af,286,Cooking for family
ed4be82d-d753-4197-82e9-7794573a5e55,286,Keeping the house
26eb6a0f-bef2-49d6-812b-7ab8fae1141b,286,Keeping the house
9508d71c-6d67-409f-b5f5-8500e4ffaa2c,283,Preparing gear for fishing
3c854052-a223-4ce1-a1d6-cfc9c911b2f2,282,Cooking for family
d4ea2e5e-c415-4a29-80a9-53b013723845,282,Selling fish
39284b94-f6d2-44ed-9ff4-a0f9a84f159c,282,Cooking for family
4847a45d-f677-4a9c-9834-0d177b6eb9b4,282,Keeping the house
258451dc-ff95-4ee7-a9c2-2f65ee8e5e29,286,Keeping the house
2a6978d9-17f1-4385-9298-9de92d3b529b,258,Keeping the house
ca12cfe8-0981-4d1e-a036-eab47e8e20e5,321,Keeping the house
dd8a82a8-4e79-4dbd-8f52-bdb76490594e,321,Other
ced05123-3c84-4162-8f2c-ba224ea4d0e8,321,Cooking for family
691872dc-a6d3-40b4-b579-58138d502e28,258,Cleaning fish
8920b2a3-bec3-40ce-94fc-974b4f4926b1,283,Cooking for family
affc8e6a-977a-4685-b80e-921f7daf9f0b,286,Caring for livestock
5e587ba5-dad6-4165-8e75-0df15c6d84d3,286,Keeping the house
8d49f63e-5894-4e46-9c57-7c9345f1c1bd,286,Cooking for family
8e52704e-2b81-445c-99b1-0181546a8ca9,286,Keeping the house
b47af76e-e197-40c6-b782-41fe3455b30b,286,Keeping the house
7d612efb-c1f4-4094-aa7f-c37c47c06132,286,Caring for children
74ae67b3-b89a-4b25-bd16-d349df8d5339,258,Cleaning fish
904607e9-b989-4b8c-aa91-f4f396667b1e,286,Keeping the house
3cd9f660-cba8-4902-96b1-edc268e151bf,258,Cooking for family
3df08bf2-b48b-4714-bdd6-cb52caad992b,321,Cooking for family
4df03d30-e06a-4d74-a571-281b3909a3d7,271,Keeping the house
f569527e-a277-452a-ba27-c6134cb38780,320,Caring for children
f569527e-a277-452a-ba27-c6134cb38780,320,Preparing gear for fishing
f72bf838-928f-4940-82f6-f238016ba94e,320,Caring for children
f72bf838-928f-4940-82f6-f238016ba94e,320,Keeping the house
99f86489-70f5-4256-9195-1fcffbab3647,320,Preparing gear for fishing
e3891879-58f0-43f8-9076-4810c985c2dc,320,Caring for children
a026e837-b08f-4e31-a1ba-fd9e5f0fea2f,286,Preparing gear for fishing
a026e837-b08f-4e31-a1ba-fd9e5f0fea2f,286,Caring for livestock
1534c604-bbba-4bad-a3f4-ed7dd90e9da1,253,Caring for children
efcaf1c1-1f77-4ddc-8bd5-8a2d2ea749ed,253,Cooking for family
41f1dc8f-d470-4d7f-b4af-1a29308b3256,253,Cooking for family
e25b804f-97f7-4d70-b221-69da188b4c86,253,Keeping the house
d1b58c52-d60e-47b9-8e78-61c81aab3c8a,253,Preparing gear for fishing
ee826b27-dff8-49d7-92ca-cacc9af40b79,253,Cooking for family
7644d2cf-67e3-4651-af49-42d932d88e94,253,Preparing gear for fishing
cd8f5dfb-f1bb-4e00-b5a3-e355d96e5707,253,Cooking for family
646eab4a-fe08-4c44-863b-156e6d5eee4c,253,Keeping the house
8e73c45f-1d18-46f3-8eed-58143e701cc6,255,Cleaning fish
eb4382cf-dd68-4eca-9574-e65aaa942716,255,Caring for children
4ce2004e-f336-480f-ab13-917b17ef5b46,255,Keeping the house
d98998eb-a7a8-4fd7-a047-81bc35338744,254,Selling fish
a29cd43d-8c48-47a3-b6c4-664db7d6b3a5,254,Cleaning fish
2262b408-69ee-4d84-bfa3-dd133f765ae7,254,Keeping the house
31c1bcd0-62a1-4994-b3c6-f0c348e8cbc2,258,Keeping the house
e112560d-fa68-47b9-bf0c-9eac463290d1,258,Selling fish
3ba7e8e6-edfc-4349-9952-c56d2a80a5d8,258,Caring for children
c51a5c0f-5f4d-4b10-a0e7-b2387550ac3b,258,Cooking for family
0e96869d-61ec-4a02-8784-2f48b284ee40,258,Cooking for family
962461bc-8f5b-4748-bf95-564f302a6c14,258,Keeping the house
402f7e3e-96cb-48dc-b99f-4021f15585a3,258,Caring for children
7f3e1225-2419-4ce3-9f4d-50a83f97339f,258,Keeping the house
46ff7bb6-e61d-44bb-8b4c-fc7f248cedc6,258,Caring for children
46ff7bb6-e61d-44bb-8b4c-fc7f248cedc6,258,Cleaning fish
b87747b7-01f0-4a09-806e-d4c37121c778,258,Caring for children
6aeaa8fe-70d5-4b74-bfc4-1d3a6561e4b1,258,Keeping the house
c205bfee-2ee9-4fb2-a68a-85933dddf57b,258,Preparing gear for fishing
c205bfee-2ee9-4fb2-a68a-85933dddf57b,258,Keeping the house
f6f9523b-f211-4466-87c4-8839e0257f2e,258,Cooking for family
50ca366b-4278-47fa-af7d-da0cb7ad732d,321,Caring for children
a861f1cb-e5ae-4e9d-9f8e-121e1376ac58,321,Caring for children
728e1ce0-a2cb-4038-999b-51237ff8fb88,321,Keeping the house
abe198bc-2ac6-40d0-93e5-e066e6c29b61,258,Keeping the house
f25c5522-963d-498d-8303-c23b6e8c3df4,258,Caring for children
7ab40fcc-9c58-4383-b6c3-af17b43f3d3e,258,Caring for children
4fa2ac8b-989d-4bad-87f4-e650fd06bd0a,258,Keeping the house
e090abf3-1fbd-4781-8f3f-6e7673954169,258,Keeping the house
6923f65a-af21-4152-8adb-013c66e54a57,258,Selling fish
f530ca9d-6a23-4734-ad76-a3a6ce2a5fae,258,Keeping the house
e664e6b3-683a-4fab-8e86-260e577913d7,258,Caring for children
5304ef7c-26f6-4ae8-84d4-95dad91452bc,258,Cooking for family
b75543a5-b34d-4d41-91b6-6f92ca6439d9,258,Cooking for family
042a3726-2d80-476b-9446-b9304a5b43eb,258,Cooking for family
769b22a6-9e0c-4752-b42d-aa6ea330c2d5,258,Caring for livestock
6f3ecda0-0f43-48d8-aef6-1e0ba5a023f0,258,Cleaning fish
c2fcd4c4-712d-44ce-a6ee-8ed3a5e87122,258,Cleaning fish
c2fcd4c4-712d-44ce-a6ee-8ed3a5e87122,258,Keeping the house
451edb60-9ed7-4e13-bdb7-924ab80741b2,258,Cooking for family
c410f3e0-435e-4709-b57a-8ea94e783ce3,258,Keeping the house
893ee888-fae5-4c52-bda2-cd7d7942e2b4,254,Cooking for family
1a213944-7183-4e2d-9273-3966dca63874,258,Caring for livestock
c9808fc7-1a1f-4fb3-9b75-487b8a3cd376,258,Caring for children
564bc287-8455-4691-9fb1-438187244309,258,Keeping the house
c9e2e0de-7ac5-4c41-9c01-aac7c8b91d94,254,Cooking for family
c9e2e0de-7ac5-4c41-9c01-aac7c8b91d94,254,Keeping the house
051abe82-e382-4b0a-a99d-dd99ae5f14c7,254,Cooking for family
051abe82-e382-4b0a-a99d-dd99ae5f14c7,254,Keeping the house
2bcb68da-71c9-4398-9fee-db79cc6812ef,254,Caring for children
2d92b8d2-dc9d-46f9-a3bd-b8f7b8996993,254,Caring for children
64a0938f-9e6f-46fd-a260-ae9b9a1ef4a7,254,Keeping the house
4aa4b4d4-4021-4c91-b3b8-f9bfdfa077e5,254,Caring for children
df24e46f-b725-40bb-be15-797401f2fd38,254,Cooking for family
7946b405-3ee9-4352-bf83-2d172441f31c,254,Caring for children
2105f9e7-5d86-402b-9e39-3f0fe3771a5f,254,Cooking for family
0548e33a-8e02-45fb-9678-0862db8523ff,255,Cooking for family
4ca58b26-bb60-4df0-ac06-acdf6e4eacda,255,Cooking for family
769b064a-bbb7-446b-a32d-953c25b0f700,258,Selling fish
d4f39fb9-6896-4193-a912-139195dbcf03,258,Cooking for family
84ac7ab1-24b5-4a34-8190-c9e512571fda,258,Caring for children
0dfee962-6238-4b8d-aaaa-07abf34ed62a,254,Cooking for family
dd0668e0-5d7b-4c7c-9c75-268c4f7fa52e,254,Caring for children
82c86dfd-15ff-44da-b65e-3f9c2514ee03,258,Cooking for family
4e4a591c-4345-4b0d-8e4a-3927e4189150,258,Selling fish
644e00d5-3932-4a68-aee6-addd4039678b,258,Cooking for family
83fc6caf-f6fc-49b7-ab5d-8410292b578a,258,Caring for livestock
b956934d-902b-45c2-95a9-57ed99d01370,258,Selling fish
216e2c7a-c1a9-433a-8afb-ed80761ea5a5,254,Caring for children
69d42add-95e7-44d0-8c21-8f3213a4d80d,254,Cleaning fish
445a9e6d-b2af-4656-9508-f39aa6ab05c6,258,Selling fish
c781bfca-b0d3-4baa-bfab-a72bef084908,258,Keeping the house
b90478ff-5c95-41e8-9c64-53ae20f990be,258,Preparing gear for fishing
d03efb85-b6c2-4151-97d2-7ebd02f1a920,254,Keeping the house
8d72dca6-3f7a-4fa7-b4f7-87c771657bc5,271,Keeping the house
0d84f264-2806-463d-8811-d9765f583db7,271,Caring for children
c8748fa8-8463-4626-993f-ad542b9dbbc3,271,Caring for children
7d5a93de-a7b2-459d-8b9c-d8eee0f7a0c7,271,Caring for children
89a28443-e5fb-49f0-b5d0-262649714732,271,Cooking for family
89a28443-e5fb-49f0-b5d0-262649714732,271,Selling fish
5eef6b75-e15c-43eb-9947-cf209b053f8e,321,Caring for children
320def0a-8bd5-470a-84ba-f00074cdba09,321,Caring for children
301b07b7-4039-4508-b11c-c292d15e35b8,247,Cleaning fish
37e8a13f-2d33-4df5-b03f-14f8d4f55467,247,Preparing gear for fishing
85bd3b95-cd03-47d5-ae84-614d025f3c97,271,Caring for children
