submissionid,ma_id,15_activity,15_hours
7c83272f-0a0b-449f-8e1d-80d4851c281a,285,farming ,4
3f5b3b64-13f0-41cb-9eb8-bb6cf4a539be,284,manlabada,4
042f7266-bf74-46f1-b5fd-05efb6f11af4,271,CBO,6
d7d2ec59-d543-4288-acdc-f65bd3c5242f,255,cook food,21
7e2278df-744f-48ed-9b4c-edb121dea334,255,keeping the house,14
a1e8def0-25d9-4f2d-967a-4412878cc6e2,255,keeping the house,14
0bcf0fde-52a4-4b61-a010-aafee68c9f84,255,limpyo da balay,14
48fe14c5-9dad-43e2-929c-65aff8200429,255,cooking,21
8cdb6ca5-463f-4409-a827-3b522201b26f,255,panday sa balay,24
a61b1515-db96-4ab7-8eb2-82ac9db072f5,255,house keeping,14
20285df7-c153-4efc-b38d-d674ac48d85d,254,keeping the house,14
c69decb6-b7d8-4981-895d-1611081da8af,254,cooking for family ,42
9bfbd47a-247f-435f-8902-5179593aac31,254,cook  food,21
15ca415c-574e-463a-ace5-5a7c1451660f,254,cooking,21
9f0b6aea-a143-4212-8028-90c6c0fcb07a,246,Barangay tanod,8
ac5daed2-1c01-4a25-8570-dcb07ec96ae7,246,Sari sari store,12
4cac387a-f8a0-424c-a33b-ba47c1eaf388,246,cater (tagaluto sa okasyon),8
43f788c2-adff-49e0-bc60-bb41d3719af5,246,basketball,1
b7d1e1ed-f176-48cd-b1ba-eea28368a9a0,255,cooking for family,42
20b549a5-cdd0-4f6f-b283-8a7c6e9202e7,255,keeping the house,14
6fe246b9-13a9-4171-b2d6-756f59142087,255,caring for children,14
2fa0efb3-86b2-4b47-9431-33b272f3f1d4,248,Drinking,24
39aef896-c416-4acd-a809-0fe1d8e360ce,247,Barangay kagawad,24
57ca144f-8a1a-4db6-a8c1-6c0f300dd7f8,275,Tinda ng kakanin,3
03cfa276-cd9f-4ac4-ba50-de4aca05af40,247,4Ps program of bag making,12
ea57c52d-060a-432f-8fc1-0de14442b9ab,283,Watching TV,2
8ff5bcdb-3b45-413b-9e31-d7362cdfe9be,283,Carpentry,8
10d65a50-2efe-49ea-a7bf-31812b0c0106,283,Gardening,4
4fee2e5e-3a3c-4dbf-90c9-0ce7323a23ed,283,bamboo straw making,3
f0ab81af-373b-4765-9e37-ca51c864a7c4,281,Panluto,2
3c070b4d-9068-4121-b625-ce0768b485be,281,garden,2
2319873a-a73c-4f5a-8d5a-cacdf5e1b531,281,gardening,1
83691ba9-f55d-4dbe-8bc5-41677bca9404,253,cleaning the house,14
9ef51c60-a9b8-408e-aaa0-ffe3a54d9ca5,253,cooking for family,42
30bb45d7-db54-42f4-9bbe-240cc31eb598,253,caring for children,14
6d156680-8d5c-41d5-8eba-5ae1cea9f24f,253,cooking for family,42
6d156680-8d5c-41d5-8eba-5ae1cea9f24f,253,keeping the house,14
6c2c6628-dbe3-41af-8e22-a0b286f21048,320,Gardening,5
d252b95a-88d6-411e-8962-adf8c8307e6d,320,Farming,4
6931e764-96c3-422b-8f38-6f7909c8a52e,320,Farming,4
dbf09ac6-e722-4cd0-be1d-f0bf587fdc30,320,Farming,4
d317d0fe-5e7a-4e96-9187-12b002ed731d,320,Tindahan ,11
d7f6f5b9-22a7-4ee6-972e-36226bc272fd,282,Gulay vendor,3
ce578dee-9486-4cfd-a0de-5c3d95ec025e,282,Students,4
05d480b8-98ac-431d-a050-6e05c6b758af,282,Resort housekeeping,8
7b7bf4b0-b8a3-4244-ba78-2bd191c32952,282,Gardening,2
069d92f6-9326-47b5-9f45-7e5601244964,282,Labor,8
484e2c0f-61b3-49cf-936a-207abb97a7f9,320,Construction Worker,8
78e14279-2797-4bf1-98e3-04a6b1dc4ff3,320,Watching TV,3
f5352fc6-f163-4a9f-a963-64667e1c891d,320,Laborer,4
f8df9f27-4d08-4161-bcdf-9315f647a6b3,320,Labor,6
777cf9d7-9080-463f-ad97-7f078ba59f0e,282,Watching TV,3
dd467bb5-0b6e-4d36-8267-0db37dd5897a,282,Massage,2
2447f9fe-00a5-48ea-9e69-61a63aa5c3af,282,Masahista,4
9b153ccc-7d6e-4db2-9faa-300a1a41f948,283,Relaxing,3
69c88fb6-eebb-4c77-acce-510df1952bbc,282,Watching TV,3
e6e960f6-d714-4360-bfa1-a83412ab1a02,282,laundry ,3
4a55d2f8-cfa8-483e-a1af-ca467b46aba9,271,mamana,5
72ac61af-8c96-4070-90e9-1d3afe508bda,275,Laborer,3
8cf24d60-1b21-4822-9f70-9fc020715274,282,Watching TV,3
c6b0007e-e238-412c-b33d-9a534fed04d4,320,Mason,8
5eaf1a86-a11a-4424-8057-ac37da2658b6,271,Laborer and Relaxing,3
779f8c23-c12d-47c4-ae5c-ec9226ab4797,282,Labor,8
8332a9ed-2161-4c3c-9ef9-4abfeaf40f28,282,Garden,3
8f7cb440-70b9-4c5a-9ed4-d7b51835f8d7,320,Garden,2
a1be77ed-0ac3-450d-b4c9-77756e22c7c4,253,cooking for family,42
b1c18556-4295-4e38-896c-b18593666fe9,255,cooking for family,42
c0020ba3-5904-49a3-bcde-7179da8b041a,253,keeping the house,14
05820cf5-c0b4-4103-ac29-7c1e7f54266d,253,caring for children,14
70ce4d67-8f90-48a8-a847-630f0769caa6,253,caring for children,14
70ce4d67-8f90-48a8-a847-630f0769caa6,253,cooking for family,42
144a06c4-5df7-48fe-8748-a475f8e216ca,320,Housewife,8
138266a6-8712-489e-8123-6ec007f14a7e,282,Watching TV or relaxing,4
1a535788-fd7d-4b4f-b383-3b96316ca729,282,Boat operator,6
7a23a3c6-a725-43f4-bd97-e9810c2087a1,254,preparing gear for fishing,6
7a23a3c6-a725-43f4-bd97-e9810c2087a1,254,cleaning the fish,6
a8d33993-cf17-4585-8f1d-ee29060c9b26,254,keeping the house,14
95a2dfd5-9a23-4998-b101-7a68111532d2,254,caring for children,14
95a2dfd5-9a23-4998-b101-7a68111532d2,254,cooking for family,42
9f033a2b-34fb-4041-b5b7-6cdc1dcbde3a,254,cooking for family,42
7e910d51-8477-4c4a-8743-ff2237eb9f21,283,mangupras,8
8f7823b9-67d6-4169-9489-f1f911799252,282,layborer,8
72de994d-5b2e-4fca-bfd2-db60d00795c2,283,mangaligo,6
57e40940-3eaa-43bd-a2e9-e24125b470f6,286,mangaligo,5
9397079e-6820-40c4-af09-02e60a678e57,286,mangaligo,6
e97dbb34-21ff-49a8-8608-1113d1c546ab,286,go beach,6
005c7919-ebe0-4891-a495-2f9ab4499582,320,DOLE - livelihood program,2
893ee888-fae5-4c52-bda2-cd7d7942e2b4,254,keeping the house,14
57b8cc96-7145-4877-8ea5-5c768e4ab935,255,Farming,4
99fe12e5-d25a-406e-9f64-45d381c15c35,284,Farming,5
44802c0d-8221-4fc6-ac62-fab745f06ef3,284,Watching TV or relaxing,4
a7cb1a6a-e3a1-4eba-b365-8cce0f56d752,254,keeping the house,14
20527ae2-ebc7-44f4-b069-583c2c20d051,254,keeping the house,14
d6eec0c4-40de-4ef2-a6bc-f8e2e7757193,254,cooking for family,42
19dfa51a-ed15-408e-a41f-acf3397aa976,255,cooking for family,42
e81db87d-b238-44d2-8d82-9f2e48b1469c,254,cooking for family,42
3236a2af-8161-4f9e-bcda-ae56ed35b94c,255,keeping the house,14
3236a2af-8161-4f9e-bcda-ae56ed35b94c,255,caring for children,14
fc41f550-ff7b-4683-97b4-b7d39fdd965a,255,cooking for family,42
cf8f5042-f738-4e6c-b22c-bc35c055bad8,284,Uma,5
9047115c-79e5-4017-9a11-70b32e074ef4,284,Labor,8
ba7944c5-035f-4ff8-8a5d-75f91082337c,284,Labor,8
040aa83a-9138-40c5-a65a-3663b2c936ea,284,Labor,8
1c636e0d-6e5f-4070-a6f0-461095b01c00,286,maglabada,4
c317dfca-e7b8-49d2-a7a5-952dd24a24d0,254,house keeping,14
8e130be6-28ec-4837-87e5-7f606125be56,255,caring the children,14
8bc61ae5-87df-4a75-a887-874c9573f2fb,321,Job Order,8
3fc0e2fa-4bdc-474e-915d-45fb1dba49d0,285,Manluto,8
b0f38cd6-325d-43d5-9196-0c0429ef27b2,284,construction,8
2003f228-e872-481a-921f-c5fda150c5aa,281,labor,8
9d91e682-ba0f-409b-bc96-c4451f2979a1,281,"Bonding,picnic",7
863d63e2-37cf-4b83-908f-309bcc18a625,285,Relaxing,8
f66ee5c5-2456-4341-bf52-89f5dabd6aef,285,Skill,8
d6c08e01-4726-46d1-bdf7-f316570417cd,281,attending meeting,1
db49c6c5-9b13-4b00-907f-6d7b65b1c17b,284,mangaligo,4
a1e8def0-25d9-4f2d-967a-4412878cc6e2,255,cooking for family,14
dbb2baa5-7765-4a2f-9602-6611c99808cc,255,limpyo sa balay,14
ef324292-bc62-4c80-96fc-356d65e6493b,255,cooking for family,42
2fa38a95-21fd-4313-bbeb-6959e25b5700,255,keeping the house,14
46324c42-f72c-4b2f-b14c-ee05f9f61210,255,cooking food,21
805c70f6-d0b5-4972-94cd-9cbcaf20a570,254,caring for children,14
1d892384-11b8-4b12-9bbf-1968f5a096fe,254,caring for children,14
1d892384-11b8-4b12-9bbf-1968f5a096fe,254,cooking for family,42
15ca415c-574e-463a-ace5-5a7c1451660f,254,house keeping,14
9f0b6aea-a143-4212-8028-90c6c0fcb07a,246,Carpenter,8
aefd988b-c9bf-4dff-a673-cebb949943d9,246,household chores,24
2a3a0d35-c5c2-4305-8612-6a4e45f55ba7,246,gardening,1
205d8b08-219c-4c9d-bfa4-ba79334fe450,246,bantay sang tindahan,10
c559162b-78e5-42fa-8ca6-bb5f94f666f8,246,drinking,2
0115829d-5317-4040-8086-732499ebcae7,246,laundry,2
d0d5faab-a125-4512-ab85-1a0e2b8dcdc4,255,cooking for family,42
f4705a1c-1f10-482d-8588-2d6ed61d07b1,255,keeping the huose,14
9a86fda1-5cd4-48df-90a0-6edb45b694a8,255,caring the children,14
66e149cb-47aa-4bc0-b45b-4a9a98297b4d,255,keeping the house,14
e87f1501-1111-438d-8236-0edf5b09daf7,255,cooking for family,14
e510a8a1-c738-4ccf-a48c-9b163029c861,248,drinking,1
4397bdde-2032-4052-9308-68495e1f8c82,246,Gaputol puno nga ginaubra uring ,84
9cfebb97-1531-442f-88f6-c40e50044d4c,283,watching tv,2
246a367e-f41c-41b1-9864-07f34c1ef3e9,283,mangaligo,2
034b7fec-dbbd-4040-8aea-60a50aa2a1f5,283,panday,8
011edfc9-8be0-43f7-9d74-0931dd31c02c,283,Construction,8
017b6e07-e8da-43c0-9a6f-db43a91e25a4,253,keeping the house,14
00185f8b-146f-4317-98e7-15e5b1535c13,253,cooking for family ,42
857173c9-4ba5-4378-a90e-c239a363426c,255,caring for children,14
2185b013-851e-4fdc-b9a9-c924e382d2f6,253,cooking for family,42
ddd9b566-9507-4fa5-8115-807aaa5cb3e3,282,Caroentry,8
62fd4dc4-c51a-40ba-b682-cffb22afc0ef,282,Driver,8
0001c8b4-d5ac-44ea-a9f6-4a649f354548,283,Business sari sari store,8
195cc6b0-1c5b-4ec2-8208-ef2a950e784e,271,Labor,8
85f5b4e4-ae2b-4b4c-a037-9f60687cfe82,282,Carpentry,5
57d349f0-b4ee-42bd-b4d1-a422972f66f1,320,Farming,4
78fbfff6-be3f-426e-83bd-a0d1b9ab1861,320,Farming,4
ba8e17a6-9ff6-4a1a-8f6a-f39b68b79988,320,Farming,5
fef4aacf-0987-463b-b7aa-35ef6804fc1c,275,Farming,4
8bb097d2-660f-4956-aa5e-e4d2a6ff3b95,320,Labor,4
e88eca78-a7ef-4dbd-97b3-69d9e29eb9f1,282,Garden,3
13cf3a8d-6287-4cd0-91b6-63f9b3d96a00,282,Garden,1
0f072f8c-85ad-489b-b1cf-e60062f04a5e,282,Lugit,8
62aac0b3-5616-4e7f-92b9-c29dc3f12ca9,320,Carpenter,8
a6f2d917-0fcf-4481-95ee-52cec94c1849,320,Laborer,8
a00734e4-c872-4508-a3b3-2b7f2f6a04f4,320,Laborer,6
087d3a81-eeb4-4116-a4da-0d31296ef44d,282,Watching TV,3
25806f55-2edd-4368-858e-c4e69effecbf,282,"Watching TV , Relaxing",4
5d3ac18f-5088-4e7f-b49a-7028c2a4d43a,282,Habal-habal driver,4
87fe70e3-d584-4ebc-b8b0-0eee23f8a0ce,282,Relaxation,3
4af5c532-c3af-4ae5-8431-595be71588a8,286,Maid,9
ae3b9ce1-77d7-47c1-997d-44b1576e9fd2,282,Houskeeping,8
d002941a-0ca0-4c6a-9e28-84914ec2f130,283,Watching TV,4
b30f2ee2-ce32-49ec-9a19-66e3969a8823,282,Laborer,9
56ae2abf-96bf-4531-8024-c99274d8ae0f,283,Watching TV,2
64657b24-61f2-4c68-91b1-ad74e6f0b3a6,283,Construction,8
6f386c43-6f54-41a8-8b80-23bf4c27528e,320,Mason,8
e6b79bd6-8d0c-4817-9f0f-e3e351790dd2,320,Labor,8
653b8db0-d4e8-410b-af24-70aa034f51e4,320,Labor,8
dc4edad8-b8c9-4c61-bd53-aa4c94663bbf,283,Manguling,8
01ae848f-7789-42d8-8eab-c9734ec3072e,283,Labada,8
7477f66c-e9d2-40c0-8939-94b45281f522,282,Garden,2
a8614fbb-9a29-4e25-9ff4-9154b65f075b,275,Garden,1
dfb08d90-4126-430d-b9c2-f8d1469a4c03,253,caring for children,14
dfb08d90-4126-430d-b9c2-f8d1469a4c03,253,keeping the house,14
af07bf0d-2a53-445d-974b-3a292eec9c2c,253,keeping the house,14
7c278f13-7fdf-40b5-8805-ff89161e98b7,255,keeping the house,14
eabde9db-a92e-43e0-8f0c-b6cf6858f80b,255,cooking for family,42
b1c18556-4295-4e38-896c-b18593666fe9,255,caring for children,14
7eb92851-854b-487a-a9f1-35ee95c6f967,253,cooking for family ,42
58ec0870-c2e7-417b-a8e7-c7d21948e799,253,caring for chilren,14
de163ae6-e2e7-4ff7-9e07-553dfedbca0b,253,cooking for family,42
70ce4d67-8f90-48a8-a847-630f0769caa6,253,keeping the house,14
3636e50e-e282-49a9-9753-71c8f3d17ed1,275,Mason,8
8add8429-2a0f-41c3-9e76-2a2cdda4eac7,320,Labor,8
95472393-90f3-45bb-8dfc-8b62e668a6ce,320,Housekeeper,5
f87a047a-4e59-4144-96b1-f7704970bb15,320,Watching Tv,4
9fba3d6d-1f5e-4bcf-b959-93396e1def3b,281,kopras,8
c90371fd-a61e-400f-af89-a4076e689127,258,house keeping,14
1d0ed666-8a6f-4cd4-8201-c316dd38e7ee,258,house keeping,16
6e882e02-a9de-43d6-8263-22ef5877325d,258,cook food,24
9b7aed87-c2d3-4986-b442-324b4c233704,258,cook food,21
a8d33993-cf17-4585-8f1d-ee29060c9b26,254,cooking for family,14
50d36572-f75d-4b21-a58a-b6bc6ea07a3e,254,caring for children,14
a4770bf7-cf66-46b5-8670-c66e273d50e7,254,caring for children,14
6555e076-92ec-47f9-98c0-1c6fbfd7f1f4,286,Laborer,6
25a590a5-dedc-467a-a7e5-405834441178,271,labor,8
917ec322-94ba-4029-9bb2-be63c779cfbb,321,labor,8
adc448f5-3e6a-409a-948d-82a10060e785,271,haloblak,2
fecc4acb-b7c1-401f-9c11-a71fb8d56f72,271,lugit,8
1283de06-ef24-4b18-a5a2-e8ce4f783331,255,Farming,4
a24bd4b1-03b6-4ab3-b74c-7bd213174dd7,284,Farming,5
656a1ae7-6c49-4062-afed-f94673e29587,284,Farming,4
b353446b-e0c0-46bc-94a8-f6e1caa3bb2e,284,Laborer,8
83142555-b0b7-4eea-b2b3-ee4b116af254,284,Mang-alimango,8
20527ae2-ebc7-44f4-b069-583c2c20d051,254,preparing gear for fishing,14
c2593c5d-604c-495c-85b2-c7cebf7a939e,282,keeping the house,14
ba55205c-8217-428e-8b85-d9f0a7c729c5,282,caring for children,14
bf355148-0d53-4f9a-984f-0fc8877fca30,253,cooking food,42
3d611bdd-ad12-4804-8df6-3572627000d0,284,Relaxing,4
9eec6318-d404-4a8d-898a-452c1ae7917e,284,Relaxing,6
58895bd9-8b45-43d1-a86e-08b316861db9,284,Relaxing,4
bdc9762b-cb39-45ca-bc5c-637e890ae940,284,Housewife,2
21fdb41d-8137-47ff-9e4e-6962d489189b,284,Housewife,6
413ef5ba-a5dc-491d-a2dd-cdd96c102c3e,255,cookinh for family,42
51017c01-0b61-4833-af2e-35faef963053,255,caring for livestock,21
2934b76d-4f80-418b-abc5-efba527090ac,253,caring for children,14
283f5912-5d44-4ccd-80f2-f012a46b1727,286,mangaligo,4
66c3039c-f510-4751-b7d7-e6c5d1e5024d,286,magbantay sa apo,8
573c9861-e278-424b-b0e3-d491e733c24e,255,selling fish,8
9b400d72-152b-4984-89bf-db1b771f85de,255,house keeping,14
77cd4b69-04b2-4cb4-bde5-ec14e449a99f,285,mag hinlo Nan boat,2
7e57945a-1e83-4fed-87c8-2c49d942b17d,285,mag laba,2
dc7c72d8-de1a-453b-a7de-2490c82042ac,285,mag henlo sa pambot,1
18bbf4f8-cefa-42db-837c-bd393f208cb9,285,mangahoy,2
7a58469d-7447-41ca-82ed-34e4f1fd11f4,285,mangahoy,1
649e964e-7e29-4d4a-be81-89f09f135d4d,285,Farming,8
b1289437-c52a-435e-ba5f-190190510beb,281,Mason,8
a10d33af-f918-4f5a-8004-81fe9266482d,285,Tanum,8
50d83ab4-7634-46b6-9f6d-4a572c818173,281,Barangay assimbly meeting ,2
3ba39869-abe0-4f90-914e-277d22e4b6ac,284,manlabada,4
bd4c3cfe-6db4-43c8-ad7a-5084d5a1f607,284,maglabada,4
f67c2e3a-1110-4d08-9a34-2822ef697de4,255,limpyo sa panimalay,14
13386bac-a2f2-4162-ae60-81df3f452bec,255,keeping the house,18
e22ffd9d-fca5-4419-9690-c1645df5daf5,255,keeping the house,14
805c70f6-d0b5-4972-94cd-9cbcaf20a570,254,keeping the house,14
1d892384-11b8-4b12-9bbf-1968f5a096fe,254,keeping the house,14
a79e7397-38a1-4354-b591-c25fa3ca93d9,246,Household chores,6
707b7631-59fb-49b0-93ef-e32302840028,246,Patakal sang baboy,1
2dc57f93-464a-4165-8106-e0633a10d006,246,massage,3
ebbe9126-e9f0-4f12-a996-c4a36b2c7188,248,drinking,1
d4614060-0b62-4ba9-854f-ee50b601f8d7,248,drinking,1
2cf2a1bc-2fc0-4190-a520-8613cdb05f71,255,Housemade,24
01bebc71-2ddb-4a4e-b6f1-e6af2244eb00,255,cooking for food,42
6a32dbc6-37ef-4cbe-b168-3e62086cbe35,255,keeping the house,14
20b549a5-cdd0-4f6f-b283-8a7c6e9202e7,255,caring for children,42
03136222-1cfd-42e3-ad71-6a5beb2feee0,255,caring for children,14
c4316508-74a9-4be0-b58d-e62c5f7c57e7,248,Fishing Beach Seine (Betana-Sensoro),18
4e7e77f1-c37c-4e56-a780-fd6662086bcc,247,Mananahu,6
a0250fd2-4b33-4683-9903-748bbb77b23e,271,beach picnic,8
96125618-95c2-4ddf-84c1-8155cdd9ec7f,271,Fishing,7
af1ecba7-74c8-45be-912b-09d4cd33adc4,271,Construction,49
55aa5039-7887-42b2-92c0-ad3554a85e1d,283,Gardening,4
7dffaffd-e6f5-4502-8044-441c29d868ff,283,laybor,8
601203d1-48c8-4f17-b454-842bcae25ff3,283,Watching TV,2
7910b9cc-676e-482c-8534-480e01adace9,283,Watching TV,5
313bbb95-82ca-4456-9f77-066b488f88a7,283,Watching TV,2
af1eb8bf-b89e-4623-82b0-29a45cef755b,275,beach picnic,4
504a50cb-487e-4135-a19b-ab53f94e8530,253,cooking for family,14
3514622e-2029-4dab-b475-22e1c8b28a43,253,keeping the house,14
329a0b24-c05b-440b-83b4-900f2006ee96,253,keeping the house,14
30bb45d7-db54-42f4-9bbe-240cc31eb598,253,cooking for family,42
2185b013-851e-4fdc-b9a9-c924e382d2f6,253,caring for children,14
0186acaa-27b1-4c36-8a38-631c2519b745,282,Farming,5
100434d5-1f4d-42e8-82dc-beb406e64121,275,Farming,8
0791a60a-71e9-4225-bc31-72c88314f739,282,Carpentry,5
ea810e04-c54f-4cb0-9453-33615fb39e7d,320,Farming,3
ef0b000e-948d-4d09-8584-20252c09efa5,320,Farming,4
0188ad0b-3496-42a4-a5ed-8de3a9fea5f0,320,Farming,4
34ce5763-855f-4971-b3f3-ca07ff3ed8d2,320,Farming,4
9452cdd4-313e-4316-9061-193c38036e09,275,Gardening,4
42b2c790-1b9a-41bc-918e-d57622a848b6,275,Washing clothes,3
4bdb9d70-4c60-4940-92d3-8d798a7117b1,275,Farming,4
1d69cdca-133c-467f-9b5c-d6f073f11e1f,275,Carpentry,8
ac7502ba-8940-4574-951a-35f7d14d5b09,320,Farming,4
a8ff6dd9-a651-449d-9530-c6c91f63b584,282,Gardening,3
04b88383-9162-4e60-a3e1-edfaeb62ccd8,282,Students,8
dd831635-f019-434a-b2f6-695a3eb90eb3,282,Garden,3
171b025e-cd74-4f9c-9eb7-740c9ae2766c,282,SLP- Livelihood program,8
06e0cfb0-67f0-4e57-881e-3b0559c8e05f,282,Carpentry,6
881b7457-1268-48c5-ae3e-50c8ecf65c93,282,Labandira,8
005788bb-e5b7-4b38-9187-6ec307cc0981,320,Relaxation,3
7b9402ac-487b-4910-8399-700d86e8c285,320,Laborer,8
1b8e51f0-d1cf-4c56-a0a2-d985ceb07e69,320,"Relaxing,Watching TV",4
d6454b12-c06c-42da-a7ac-f005a61ad62d,282,Boat operator,8
daa2f338-4b4e-442b-9225-653ef261abb3,282,Watching TV,3
2859b3a5-bf0d-407c-85b0-f89a7525c98b,282,Laborer,3
df2b64f8-f65f-4b77-b963-bbfa12a749f3,283,Relaxing or  Watching TV,3
9bc6409e-c999-4217-bec4-05e4cac8bb8f,283,sell vegetable,3
8a29cfa3-5d54-49a4-a547-3f4a343465f5,275,Laborer,6
325b2ceb-9f28-4313-a3b4-87263526112b,283,Relax and watching TV,3
b241f285-a286-4035-8241-18c80362ff45,320,Labor,8
eea09de8-7056-4f30-9f71-e69d02211330,320,Housewife,8
1168efd4-38ec-4889-933d-c25593f0ffab,320,Housewife,8
d7502997-2c08-433b-872e-568ee847b934,282,Construction,8
0973620a-2d2d-4de3-bb3d-c06ffbf6e399,320,Panlabada,5
a0b26a68-85a1-4da7-9758-47f9ec1f060f,320,Garden,2
c29a1959-1067-47df-bbd4-4d3109c85c01,320,Garden,2
3bb2b6bc-d1b0-4f72-a538-d741eee314bb,253,cooking for family,42
dfb08d90-4126-430d-b9c2-f8d1469a4c03,253,cooking for family,42
6ae6fd55-aa47-4e64-8d1f-729387745e34,253,cooking for family,42
c0020ba3-5904-49a3-bcde-7179da8b041a,253,cooking for family,42
cf450860-6884-4703-8cca-4fbfac909da6,253,keeping the house,14
6292f0e6-2fa9-4ee2-9e38-2889a3153f96,253,keeping the house,14
12cd7d70-c495-4bf8-943b-49116bc0d37c,253,keeping the house,14
42d8020e-a098-4858-85cf-2531572d4385,275,Housewife,8
33e2aad9-f059-4012-974f-01a116f8a6e3,320,Tindahan,8
064b770b-759c-4d79-b269-4c90eefa7829,282,Watching TV,3
b50da856-dc3a-4ce7-b1ea-20060801c7e7,282,Laborer,6
6a50ab06-0980-4294-b91f-ee5e84b2b27a,320,Relaxings ,7
c68e7905-7290-48dd-a936-23964fe9a8c4,258,house keeping,14
4cf0c5ee-40a1-4531-99de-e426c79d1e56,258,house keeping,14
a8d33993-cf17-4585-8f1d-ee29060c9b26,254,caring for children,14
50d36572-f75d-4b21-a58a-b6bc6ea07a3e,254,keeping the house,14
d4ea2e5e-c415-4a29-80a9-53b013723845,282,layborer,8
a883b917-1a6b-4c7d-b24b-a6b7de828574,286,mangaligo,4
701cebdd-7128-4e49-a95e-01af414e8715,286,mangaligo,6
7d612efb-c1f4-4094-aa7f-c37c47c06132,286,beach hopping,6
769d2c54-9013-4113-b98e-6426c901755a,286,construction,8
bad6712f-cd1f-4d5c-9ae8-56b1c8dec640,320,Tindahan,9
a1b6437f-6786-442b-bd01-bae2733923bc,286,maglabada,4
70a3a55b-75fd-4628-b1e4-2b39a8e4b783,286,manlabada,4
4ceefdbb-daa8-4261-9a44-41ce1dbb930e,254,cleaning the fish,14
d37c53bb-aead-498d-8e34-76f79c3c0c97,281,Panlaba,1
a0e90d09-6177-4fea-8a67-b800f9908c34,284,Farming,5
5815c243-7f95-4431-88d2-36cac22c80e1,284,Farming,4
480896e5-be2e-40b1-8ccf-286882d28e00,284,laybor,8
624af55c-878f-4258-a74a-d1a615a00dff,284,Watching TV or relaxing,3
50485be2-f3a3-41fd-b707-6c91ec997451,284,Labor,8
8065f658-c033-44f3-ace1-7353d53a3ae7,284,WatchingTV or relaxing,3
bc876691-9a05-44b8-b6d8-a82b0b5065f6,286,magalabada,4
5810e520-8564-4082-982d-1a6e443d718c,254,cooking for family,42
684f4c2d-bc85-49bb-b9eb-308f81ca127d,253,cooking for family,14
935114a4-da26-4814-8067-7d1be832cf2c,254,caring for children,14
74f788a8-7fcc-418e-9da2-9587e1295ca2,253,caring for chilren,14
74f788a8-7fcc-418e-9da2-9587e1295ca2,253,keeping the house ,14
8872ccc6-70ef-449c-8d54-c3fc229514dd,255,caring for children ,42
8872ccc6-70ef-449c-8d54-c3fc229514dd,255,cooking for family,42
c2593c5d-604c-495c-85b2-c7cebf7a939e,282,caring for children,42
1cebbf02-e433-437a-9e14-11f00b26daac,284,Labor,8
e2481653-8025-4b98-8df8-8b16cc2391be,255,keeping the house,14
adf5566a-b594-4106-abc2-e3a400d06dde,255,cook food,21
25b1b990-0cd6-4656-97cc-d8754f7c4685,285,mangahoy,2
1ea33880-81bf-4510-9130-5ed92be2a1f4,285,manginhas,2
aa99e580-ca87-4bfd-adf7-177625eff965,284,mangaligo,4
4075cfef-1d9e-4739-84ec-e2c7fdf29f49,285,manicure,6
bd535bb4-2641-43ab-b092-d67c72a1e61a,285,Panday,8
294fb672-7922-4427-820b-6d26cde68a9a,284,magvideoke,4
79564c27-5a6f-45eb-9ac4-063c2c3eb19a,281,Utility,1
8e2ed9dc-910c-4424-b196-f8e3ddf599da,255,keeping the house,14
0bcf0fde-52a4-4b61-a010-aafee68c9f84,255,atiman sa bata,14
50e61c58-c688-4e63-8abd-3c785d420c40,255,keeping the house,14
2fa38a95-21fd-4313-bbeb-6959e25b5700,255,caring for children,14
e9342061-2c4b-4cf5-9a23-b3884752985a,255,keeping the house,14
d6368a82-e9b6-46e7-98c3-8f71c9cad95d,255,house keeping,14
46324c42-f72c-4b2f-b14c-ee05f9f61210,255,house keeping,14
c69decb6-b7d8-4981-895d-1611081da8af,254,keeping the house,14
3361f4b6-0da4-42aa-b169-2a76760a4ecf,254,cooking food,21
7fcf11d9-847c-4794-be96-b60e5f103a93,254,house keeping,14
3e36b351-972e-4652-8af1-ff8e725db2d5,246,Handcraft,3
ae531469-6231-45e2-bb53-24ddd547eba3,255,keeping the house,14
deb2233a-b040-4c65-832a-42faf5220900,255,cooking for family,42
6fe246b9-13a9-4171-b2d6-756f59142087,255,keeping the house,14
8d61f2f8-059f-4c60-b029-5d7e7b014197,248,Barangay kagawad,8
fed0e26a-f889-46e9-83ac-168ac8ebecc9,275,kasambahay,8
0353b48e-c584-4299-b1de-766ff2152ec1,247,family bonding/church,1
b7bbf086-c785-4e1b-81af-5a7d87289177,246,Rara sang banig (banig making),14
bfa4f2c9-0d21-4a0f-8f61-7fb7ae30ff09,271,Operating a boat in the tourism,16
2b039f7c-9a67-4a9e-bce0-451d1a4c389a,271,Carpentry,5
40a9aa9a-f13d-4897-afd0-3eaa9d08f34f,271,Constuction,8
ce62960a-2bae-425f-a91e-a619880c3e15,283,Gardening,5
62b127d8-ae3d-428f-ae98-18da0b740980,283,beach picnic ,4
bef6f807-16a5-4de9-bb51-ab4e1e5ba236,283,Watching TV,2
674b99ea-41a2-49d9-96d3-eba1f1c1397d,283,massage,1
4e43d864-df4e-4d06-81e7-a4fe04a7f8ce,281,Utility Worker,2
